,headwaySD
0,5.804836489227491
0,296.4921789112751
0,148.70343986158042
0,303.51791331356736
0,261.7039764594085
0,326.4751930885748
0,163.11793164319968
0,196.71012207475923
0,216.3178409070011
0,181.4481392538007
0,317.19817693828674
0,303.630692443327
0,241.5955057362605
0,233.61289134196755
0,176.68318950341865
0,157.2460367724293
0,165.0946718945438
0,248.17430240921865
0,297.0133634664659
0,255.3353100363423
0,203.81236105139135
0,220.18976552863626
0,265.1951475505036
0,267.787066192318
0,228.5018144958348
0,270.40535367367755
0,286.58572733004286
0,295.6805001929166
0,328.4996569419822
0,306.00590375114587
0,284.93983145725497
0,286.0479198599811
0,350.8039663670992
0,392.9709984053106
0,349.9159975339923
0,345.7986909409367
0,324.0096997785803
0,319.58493657107243
0,318.0563515154717
0,407.8840398975065
0,385.72812179945254
0,380.5132106789154
0,386.9401751806605
0,428.6357475820215
0,432.640664754165
0,381.8189577389901
0,405.8825274831936
0,451.0844723712374
0,520.4156311127525
0,499.9376253834583
0,509.58758333541556
0,514.9022337873915
0,442.28373661803886
0,457.20697996239414
0,477.59406500539836
0,605.3083710860054
0,637.5102408622627
0,624.8038636282968
0,587.7083159614314
0,412.0033651468558
0,634.5431497117457
0,646.0821927337247
0,637.2959613366068
0,624.4829672197474
0,585.7966740771958
0,580.8649892951089
0,679.2810053750712
0,679.7157187588357
0,692.1806245936507
0,693.0504167214415
0,682.4306961009736
0,652.5633915931983
0,675.6282999390237
0,717.7726861474276
0,750.1619428700371
0,737.961099707901
0,713.1791760805257
0,625.5874654579927
0,671.5681093192036
0,741.2005262375092
0,745.8855754588142
0,735.520626231305
0,709.4488173330421
0,597.9281771603647
0,638.4648858378072
0,626.1393931887667
0,693.2489548504572
0,721.8909767510529
0,746.9195997137357
0,683.8895624496124
0,638.4091075818325
0,638.8900834018477
0,641.4681487267662
0,705.3392891841459
0,686.4202322509203
0,559.2728624382322
0,563.8191042421645
0,680.2965033987829
0,690.3061782791348
0,703.0801137357055
0,635.1690911960584
0,597.8488662225128
0,563.2160733134709
0,575.9457561709166
0,646.171192739302
0,641.504729324206
0,606.7373988612742
0,560.4137444952516
0,584.8747122387783
0,641.6336226262692
0,645.0878313918852
0,640.005403624241
0,530.15274233402
0,532.7743552095566
0,545.796597998689
0,588.1753039801356
0,605.8743512036938
0,574.0718122169651
0,528.0631759175085
0,528.8745118886172
0,581.0126731752998
0,618.6362798600105
0,632.7892978270128
0,651.6538823136234
0,633.8392993410918
0,660.6240582377975
0,629.3616972604038
0,640.3489870585863
0,730.6715798200283
0,777.380505086832
0,780.5235302959375
0,738.8119222977161
0,618.5933273793992
0,616.2441722860649
0,747.8408990141924
0,768.8619687040821
0,772.2743573130946
0,741.7226245909306
0,612.0185793610656
0,601.6868710410869
0,715.6981192793778
0,731.0486726914966
0,739.1171456735657
0,613.6298312302818
0,606.1898355525241
0,744.0955250891291
0,750.2083615702832
0,750.949781047711
0,734.4557143584298
0,578.5921137444845
0,575.3418924540049
0,552.1466144608295
0,555.2114301794307
0,538.3388816410477
0,556.9083979904424
0,567.0305568737555
0,543.9542044764539
0,575.427069968853
0,607.6155502082884
0,631.1238536908709
0,673.5035536359258
0,684.962417517287
0,639.2548161371204
0,617.3356007950398
0,626.2732612459678
0,670.1506671834248
0,573.8670504860544
0,522.0585342397283
0,457.3142310480971
0,470.77091253336124
0,575.2648437240796
