,headwaySD
0,2386.040541744368
0,2368.306303416614
0,2125.112214123658
0,2080.723332629999
0,1894.2430137513159
0,1885.0065306256165
0,1847.3912255649109
0,1694.8649240227203
0,1687.5201035401724
0,1684.7593571915709
0,1652.527415070701
0,1384.2989798395222
0,1301.9676461549911
0,1299.0064570370268
0,1213.9805694651332
0,1225.2102795823796
0,1222.1752847000118
0,1255.9723330273728
0,1303.580522305987
0,1229.4245053301697
0,1199.8083775207142
0,1117.3477053529734
0,1036.1839067808162
0,1020.1567699045535
0,1061.0282989811767
0,1073.6982543203173
0,1071.658611634439
0,899.0451337548633
0,841.8931326236228
0,846.487451556179
0,882.2529864157046
0,919.1425949627726
0,879.6996931666084
0,673.4634045177669
0,680.5529716476445
0,828.3820171692256
0,862.7159852752984
0,866.3305887454029
0,843.2614423696435
0,773.2500144393255
0,768.3625776203743
0,890.6465437041916
0,890.0460565265572
0,783.3379548731268
0,778.4503207254952
0,776.247183651702
0,770.3824457909692
0,742.70053164087
0,744.6432292016575
0,751.8819760931536
0,770.3369205621591
0,791.0384031954898
0,711.8258351892042
0,667.7295508239691
0,607.6848836023524
0,650.6811801443998
0,774.9088320134808
0,834.2498220715488
0,860.077140685144
0,835.0220556546374
0,768.8590148208732
0,776.8342763873442
0,782.086406701544
0,833.4559432904272
0,760.1205306946679
0,717.0173199155811
0,663.8598750872621
0,670.4192804738911
0,779.2664882288517
0,697.0264358245187
0,659.05584658349
0,643.996836124909
0,641.7455370281554
0,698.5920118503872
0,719.6965279326322
0,839.6726325811034
0,793.3602463572751
0,717.2016592851888
0,583.0313576564977
0,596.4556762009021
0,629.9305741890712
0,837.1776851323796
0,842.341512409069
0,821.0381363206659
0,804.062994227412
0,795.5151270663569
0,860.2844906631486
0,867.9149055206293
0,891.5996669436001
0,911.1967370372903
0,895.4812684707758
0,903.0012480642292
0,922.6750106496509
0,920.7049595309502
0,843.6692049483742
0,1006.4840785933687
0,1005.8365756910506
0,950.6682835613626
0,802.2781218040315
0,731.4944442949076
0,635.5815316652906
0,603.4161728056425
0,853.078746971358
0,750.980359996842
0,569.9519270409463
0,559.8038199936055
0,550.6797487147085
0,526.4524147925326
0,543.511106321358
0,534.5973511210428
0,371.0666223248266
0,286.0313720442639
0,272.71769298389637
0,271.59300470640693
0,333.14736850712507
0,361.7176166013932
0,362.43633402501933
0,322.4600968088915
0,309.40581363021823
0,288.01817258117774
0,290.42517775304685
0,279.0804015122524
0,218.85612987288147
0,210.14133878733094
0,190.99719685393265
0,211.85486037610013
0,222.44157716852217
0,286.54158417474684
0,282.5692089137679
0,274.6473663967652
0,196.6984581120289
0,184.16148732288974
0,239.9320116292507
0,239.0789664541028
0,267.5323564755451
0,270.50132109042335
0,213.54544197336202
0,191.7932804853835
0,275.071464525657
0,289.70343085166695
0,211.60445282214567
0,248.25977840901476
0,252.23186309286115
0,255.92059506721122
0,243.43152193005983
0,296.78881490632205
0,290.45955344310266
0,256.26699554806686
0,242.26445405679044
0,190.6522881487207
0,179.0763489572574
0,261.9123466181289
0,255.5016243984025
0,244.39161388140053
0,259.31973527588593
0,195.0512189406214
0,187.26318369491523
0,321.366644246435
0,316.92399359317767
0,274.75716472550806
0,257.79127600099696
0,191.4093135752752
0,346.8094590994432
0,330.133559375604
0,320.8684304307454
0,242.29592058530034
0,205.20712240601478
0,207.37940277216003
0,336.0276949876179
0,334.56477340039123
0,198.99328211448935
0,205.11044611871242
0,208.36781338665457
0,395.30096307964925
0,383.37552434482126
0,322.8078900547201
0,211.63199142733131
0,213.09342689048026
0,218.00332169282714
0,333.9352620384363
0,253.111295180975
0,238.76978739966341
0,252.33113270380366
0,248.92232755826217
0,243.3319345047666
0,328.0258146468304
0,393.5532224696087
0,264.29582063246556
0,236.07116518533886
0,214.77753830614554
0,231.89030911996107
0,356.9844869695505
0,387.84970576882336
0,251.52099966719652
0,237.70460496541352
0,211.74133005291702
0,206.54569748982206
0,454.84053149745665
0,453.7307353691908
0,361.43222559554823
0,356.2977696213196
0,344.2978652771572
0,559.6833714553335
0,565.6454878388087
0,496.4164078350845
0,450.12422935997745
0,449.62569020889634
0,535.5138995341038
0,524.015873919547
0,394.412638032246
0,387.8295912960857
0,379.64273245168124
0,402.8441724453845
0,313.1455693862236
0,358.0828857598777
0,339.9888664351564
0,328.1433122521267
0,318.49538795850634
0,309.2049251215971
0,293.64352794957597
0,335.9942077727853
0,327.81532512432153
0,323.5138689944302
0,302.67407040338884
0,292.10541802632366
0,326.68245757854123
0,337.3098358468821
0,360.4693109510531
0,314.50319462103334
0,314.96869992795877
0,292.0288166805986
0,324.27537724190677
0,347.5598607965167
0,288.89735912781754
0,321.41403631207777
0,328.8272198394372
0,291.2017958856023
0,284.3509123840939
0,287.6760692781609
0,290.3441344679943
0,329.5934133094503
0,321.94617250904247
0,292.4997767450239
0,276.75067527349097
0,261.38399855555207
0,289.7914202103912
0,289.65136231146727
0,275.7831758239715
0,255.41957802973698
0,238.70006192337326
0,238.61137757636135
0,202.46599012070277
0,204.44562961520313
0,197.6699124732363
0,116.63485170035813
0,325.7808041893472
0,318.14527496558946
0,282.66679306600946
0,272.67606222443186
0,129.11755645586385
0,118.98217792884957
0,154.48587828261964
0,171.96076964492815
0,203.98463337401787
0,221.35326678412997
0,269.51305401990265
0,286.72635597090556
0,328.24533720790595
0,185.9841675609031
