,meanWaitTime,action
130,40.5,Skip
131,43.416666666666664,Hold
132,43.916666666666664,Skip
133,52.75,Hold
134,56.833333333333336,No action
135,51.25,Hold
136,54.0,Skip
137,59.0,Hold
138,54.166666666666664,Skip
139,61.583333333333336,Hold
140,64.08333333333333,No action
141,58.25,Hold
142,53.916666666666664,Skip
143,59.916666666666664,Skip
144,64.25,Hold
145,66.91666666666667,No action
146,59.583333333333336,Hold
147,60.75,Skip
148,56.916666666666664,Hold
149,57.416666666666664,Skip
150,51.25,No action
151,37.75,Hold
152,45.5,Hold
153,46.5,Skip
154,49.5,No action
155,43.916666666666664,No action
156,35.916666666666664,No action
157,27.5,Hold
158,30.833333333333332,No action
159,35.0,Skip
160,36.0,Hold
161,24.166666666666668,Skip
162,28.666666666666668,No action
163,25.916666666666668,No action
164,26.833333333333332,No action
165,26.916666666666668,No action
166,16.25,Hold
167,14.666666666666666,Hold
168,17.916666666666668,No action
169,19.416666666666668,Skip
170,22.083333333333332,No action
171,31.833333333333332,Hold
172,34.833333333333336,No action
173,37.083333333333336,Hold
174,31.25,No action
175,32.416666666666664,Skip
176,28.583333333333332,Skip
177,39.833333333333336,No action
178,38.916666666666664,Hold
179,41.416666666666664,No action
180,43.416666666666664,No action
181,40.333333333333336,No action
182,34.75,Skip
183,34.833333333333336,No action
184,42.166666666666664,Hold
185,43.5,No action
186,33.5,No action
187,22.666666666666668,No action
188,23.166666666666668,Skip
189,32.666666666666664,No action
190,34.0,No action
191,32.166666666666664,Hold
192,33.166666666666664,Skip
193,21.75,No action
194,25.5,No action
195,29.0,No action
196,33.833333333333336,No action
197,33.416666666666664,Hold
198,34.25,Skip
199,27.166666666666668,No action
200,23.416666666666668,No action
201,25.916666666666668,No action
202,34.25,No action
203,36.25,No action
204,32.25,Skip
205,32.833333333333336,No action
206,24.25,No action
207,35.333333333333336,No action
208,36.666666666666664,No action
209,30.916666666666668,No action
210,30.25,No action
211,22.916666666666668,No action
212,18.166666666666668,No action
213,25.416666666666668,No action
214,26.0,No action
215,27.166666666666668,No action
216,21.25,No action
217,18.583333333333332,No action
218,22.75,No action
219,24.416666666666668,No action
220,20.916666666666668,No action
221,21.75,No action
222,22.75,No action
223,20.416666666666668,No action
224,20.083333333333332,No action
225,15.416666666666666,No action
226,20.833333333333332,No action
227,21.666666666666668,No action
228,14.166666666666666,No action
229,7.916666666666667,No action
230,9.916666666666666,No action
231,12.916666666666666,No action
232,13.25,No action
233,15.916666666666666,No action
234,17.0,No action
235,14.166666666666666,No action
236,13.583333333333334,No action
237,10.0,No action
238,9.166666666666666,No action
239,9.833333333333334,No action
240,9.416666666666666,No action
241,12.25,No action
242,13.083333333333334,No action
243,18.083333333333332,No action
244,15.75,No action
245,13.25,No action
246,14.083333333333334,No action
247,17.75,No action
248,23.166666666666668,Hold
249,24.833333333333332,No action
250,21.416666666666668,No action
251,15.333333333333334,Skip
252,15.75,No action
253,18.25,No action
254,26.416666666666668,Hold
255,23.416666666666668,No action
256,15.583333333333334,No action
257,15.333333333333334,No action
258,15.833333333333334,Skip
259,24.5,No action
260,24.666666666666668,No action
261,24.666666666666668,Hold
262,25.833333333333332,No action
263,15.5,No action
264,17.166666666666668,Skip
265,24.166666666666668,No action
266,25.333333333333332,No action
267,24.5,Hold
268,25.5,No action
269,19.916666666666668,No action
270,20.75,Skip
271,29.083333333333332,No action
272,29.75,No action
273,22.25,No action
274,23.25,No action
275,24.5,Skip
276,28.25,No action
277,28.916666666666668,No action
278,25.5,No action
279,26.0,Hold
280,26.5,No action
281,14.25,No action
282,15.25,Skip
283,20.75,Hold
284,21.833333333333332,Skip
285,28.833333333333332,Hold
286,31.75,No action
287,32.333333333333336,Hold
288,37.0,Skip
289,39.333333333333336,No action
290,37.833333333333336,No action
291,37.083333333333336,Hold
292,40.083333333333336,No action
293,34.75,Hold
