,headwaySD
0,1228.4510336539815
0,1225.0085478429187
0,1219.1690749436216
0,1243.6458783902108
0,1247.5969571079213
0,1261.1475000772064
0,1248.7827276257328
0,1223.01897879396
0,1219.1993454935453
0,1308.2166914634422
0,1315.8750168999081
0,1313.3751655767292
0,1310.9373643311703
0,1287.6110817984684
0,1285.2073657968801
0,1348.4211364976284
0,1381.73742685601
0,1386.1800914018672
0,1372.6722772725802
0,1349.729022590666
0,1344.3407462855373
0,1348.8918843473477
0,1389.0542612452607
0,1382.0949897124774
0,1374.9108918338427
0,1333.4088485932916
0,1323.3857788195735
0,1342.992366806801
0,1394.1717081153274
0,1387.098637926982
0,1341.7188559125689
0,1361.6184805646633
0,1372.3820717455312
0,1416.1302093528739
0,1410.5811484791175
0,1406.7311546206056
0,1400.4416438626304
0,1394.8293138438123
0,1396.0865148703297
0,1401.2905112553094
0,1410.0161946571945
0,1458.9120205877925
0,1481.5361906093356
0,1433.4200562652786
0,1421.2310858126561
0,1421.1948649793087
0,1494.6232075957769
0,1519.9548115530717
0,1530.6861179016714
0,1483.2374593957186
0,1435.1579577204498
0,1426.4281042253372
0,1442.580451441675
0,1480.7804019790847
0,1492.0854643609468
0,1472.6408156110422
0,1453.0133115988838
0,1449.657917031233
0,1471.1291404534588
0,1525.0813747232896
0,1530.7958642891706
0,1482.9144319224497
0,1425.0009257467764
0,1421.1808922458313
0,1421.6314769256076
0,1461.5338669084006
0,1471.523396838649
0,1469.7631285164557
0,1465.9164878886247
0,1474.3834209665788
0,1547.9992674735386
0,1571.422263418705
0,1522.7929727277076
0,1465.098281263524
0,1451.2027872143965
0,1487.6844819701073
0,1561.4344160166745
0,1569.7835630101652
0,1561.851007461738
0,1520.1604537059018
0,1503.500553603785
0,1511.527167949209
0,1590.0910940261672
0,1641.962871968588
0,1650.4484388745852
0,1572.5504297245568
0,1589.798012537209
0,1642.4427151431762
0,1617.3748958832434
0,1611.2855169858422
0,1557.7734968053762
0,1598.076425578229
0,1600.8659610381364
0,1645.648630830319
0,1649.6155212093108
0,1572.5504297245568
0,1592.7617428439382
0,1646.876970608376
0,1601.434552965975
0,1595.312995490749
0,1584.7974781326332
0,1587.2562745179705
0,1637.456386586118
0,1563.1592679957114
0,1544.8449121482136
0,1574.8167058342585
0,1633.4440184747648
0,1642.621828857418
0,1631.0135225004522
0,1584.0513977479459
0,1540.70335795232
0,1575.5176307023319
0,1591.0446220355775
0,1637.58548828213
0,1641.612235132483
0,1641.8841836267425
0,1616.4073595203647
0,1648.1922872064677
0,1647.485551388227
0,1645.3224764205545
0,1648.2638935123666
0,1649.6794806800156
0,1620.870314202981
0,1618.7620822252172
0,1614.405357934283
0,1621.9536384198097
0,1642.7205192530616
0,1562.5095171300204
0,1561.3754874864517
0,1561.2501359397593
0,1567.3722551955238
0,1587.891295891419
0,1677.1259512737856
0,1678.9820656703278
0,1678.8897011984172
0,1677.2798180815935
0,1631.177488889643
0,1628.9927109259163
0,1701.244848863714
0,1702.6441875513817
0,1702.4155377501513
0,1695.9662036958075
0,1654.8219207621976
0,1652.6684295554248
0,1791.7410585249816
0,1801.6013029055262
0,1803.3737262126845
0,1806.999248752903
0,1777.5084076410626
0,1763.5243392607947
0,1819.5656444712904
0,1897.295075724034
0,1913.5452328572974
0,1907.0478090585896
0,1883.5702007004913
0,1915.280732148394
0,1905.6752771831887
0,1915.7355519161943
0,1931.5897700797882
0,1989.7776386967357
0,1993.8963730495677
0,2012.3813088388317
0,2010.7189677697108
0,1964.839659485426
0,1961.6390942718172
0,2018.9598321547217
0,2022.114257085473
0,2019.7376881533953
0,2022.00457465652
0,2029.5879241517328
0,2030.6725614562338
0,2101.844012184204
0,2108.6246670997016
0,2107.562035708911
