,meanWaitTime,action
262,689.5,Skip
263,691.5,Skip
264,694.5,Skip
265,703.5,Skip
266,705.5,Skip
267,731.5,Skip
268,734.5,Skip
269,736.5,Skip
270,738.5,Skip
271,747.5,Skip
272,750.5,Skip
273,763.5,Skip
274,765.5,Skip
275,768.5,Skip
276,770.5,Skip
277,792.5,Skip
278,794.5,Skip
279,807.5,Skip
280,810.5,Skip
281,812.5,Skip
282,815.5,Skip
283,836.5,Skip
284,838.5,Skip
285,851.5,Skip
286,854.5,Skip
287,856.5,Skip
288,859.5,Skip
289,880.5,Skip
290,883.5,Skip
291,896.5,Skip
292,898.5,Skip
293,901.5,Skip
294,903.5,Skip
295,925.5,Skip
296,927.5,Skip
297,940.5,Skip
298,943.5,Skip
299,945.5,Skip
300,948.5,Skip
301,969.5,Skip
302,971.5,Skip
303,984.5,Skip
304,987.5,Skip
305,989.5,Skip
306,992.5,Skip
307,1003.5,Skip
308,1005.5,Skip
309,1015.5,Skip
310,1017.5,Skip
311,1019.5,Skip
312,1021.5,Skip
313,1036.5,Skip
314,1038.5,Skip
315,1041.5,Skip
316,1043.5,Skip
317,1046.5,Skip
318,1048.5,Skip
319,1080.5,Skip
320,1082.5,Skip
321,1085.5,Skip
322,1087.5,Skip
323,1090.5,Skip
324,1092.5,Skip
325,1116.5,Skip
326,1118.5,Skip
327,1120.5,Skip
328,1122.5,Skip
329,1125.5,Skip
330,1127.5,Skip
331,1139.5,Skip
332,1142.5,Skip
333,1144.5,Skip
334,1146.5,Skip
335,1149.5,Skip
336,1151.5,Skip
337,1162.5,Skip
338,1165.5,Skip
339,1168.5,Skip
340,1170.5,Skip
341,1173.5,Skip
342,1175.5,Skip
343,1185.5,Skip
344,1188.5,Skip
345,1191.5,Skip
346,1194.5,Skip
347,1197.5,Skip
348,1199.5,Skip
349,1217.5,Skip
350,1219.5,Skip
351,1221.5,Skip
352,1223.5,Skip
353,1226.5,Skip
354,1228.5,Skip
355,1249.5,Skip
356,1251.5,Skip
357,1253.5,Skip
358,1255.5,Skip
359,1258.5,Skip
360,1260.5,Skip
361,1273.5,Skip
362,1275.5,Skip
363,1277.5,Skip
364,1280.5,Skip
365,1282.5,Skip
366,1285.5,Hold
367,1228.0,Skip
368,1231.0,Skip
369,1233.0,Skip
370,1236.0,Skip
371,1238.0,Skip
372,1246.0,Skip
373,1272.0,Skip
374,1275.0,Skip
375,1277.0,Skip
376,1280.0,Skip
377,1282.0,Skip
378,1285.0,Skip
379,1317.0,Skip
380,1319.0,Skip
381,1322.0,Skip
382,1324.0,Skip
383,1327.0,Skip
384,1329.0,Skip
385,1361.0,Skip
386,1364.0,Skip
387,1366.0,Skip
388,1369.0,Skip
389,1371.0,Skip
390,1374.0,Skip
391,1405.0,Skip
392,1408.0,Skip
393,1410.0,Skip
394,1413.0,Skip
395,1415.0,Skip
396,1418.0,Skip
397,1450.0,Skip
398,1452.0,Skip
399,1455.0,Skip
400,1457.0,Skip
401,1460.0,Skip
402,1462.0,Skip
403,1494.0,Skip
404,1497.0,Skip
405,1499.0,Skip
406,1502.0,Skip
407,1504.0,Skip
408,1507.0,Skip
409,1564.0,Skip
410,1566.0,Skip
411,1568.0,Skip
412,1570.0,Skip
413,1573.0,Skip
414,1575.0,Skip
415,1587.0,Skip
416,1590.0,Skip
417,1592.0,Skip
418,1594.0,Skip
419,1597.0,Skip
420,1599.0,Skip
421,1610.0,Skip
422,1613.0,Skip
423,1616.0,Skip
424,1618.0,Skip
425,1621.0,Skip
426,1623.0,Skip
427,1638.0,Skip
428,1640.0,Skip
429,1643.0,Skip
430,1645.0,Skip
431,1647.0,Skip
432,1649.0,Skip
433,1676.0,Skip
434,1679.0,Skip
435,1681.0,Skip
436,1684.0,Skip
437,1686.0,Skip
438,1689.0,Skip
439,1707.0,Skip
440,1709.0,Skip
441,1711.0,Skip
442,1714.0,Skip
443,1716.0,Skip
444,1718.0,Skip
445,1743.0,Skip
446,1745.0,Skip
447,1748.0,Skip
448,1750.0,Skip
449,1753.0,Skip
450,1755.0,Hold
451,1636.5833333333333,Skip
452,1639.3333333333333,Skip
453,1641.1666666666667,Skip
454,1643.0,Skip
455,1644.8333333333333,Skip
456,1657.6666666666667,Skip
457,1660.4166666666667,Skip
458,1663.1666666666667,Skip
459,1665.0,Skip
460,1656.0,Skip
461,1643.8333333333333,Skip
462,1645.6666666666667,Skip
463,1648.4166666666667,Skip
464,1650.25,Skip
465,1653.0,Skip
466,1658.5,Skip
467,1685.5,No action
468,1598.3333333333333,Hold
469,1571.4166666666667,Skip
470,1567.3333333333333,Skip
471,1560.3333333333333,Skip
472,1558.6666666666667,Skip
473,1573.9166666666667,Skip
474,1575.9166666666667,Skip
475,1578.9166666666667,Skip
476,1580.9166666666667,Skip
477,1583.9166666666667,Skip
478,1597.9166666666667,Skip
479,1608.9166666666667,Skip
480,1610.9166666666667,Skip
481,1613.9166666666667,Skip
482,1615.9166666666667,Skip
483,1618.9166666666667,Skip
484,1642.9166666666667,No action
485,1572.5833333333333,No action
486,1330.5833333333333,Skip
487,1333.3333333333333,Skip
488,1336.0833333333333,Skip
489,1337.9166666666667,Skip
490,1340.6666666666667,Hold
491,1286.0,Skip
492,1277.0833333333333,Skip
493,1255.3333333333333,Skip
494,1233.8333333333333,Skip
495,1236.8333333333333,Skip
496,1252.8333333333333,Skip
497,1255.8333333333333,Skip
498,1257.8333333333333,Skip
499,1259.8333333333333,Skip
500,1261.8333333333333,Skip
