,headwaySD
0,5.804836489227491
0,296.4921789112751
0,4.998804746025702
0,167.38745594445103
0,88.44505769245792
0,3.1657188757058368
0,194.75935158691493
0,152.3285523100934
0,50.74624866266798
0,3.161712545792581
0,190.54071021408754
0,146.9717511481561
0,54.26461227069519
0,47.75464958863509
0,5.003576942770179
0,185.06240834876056
0,155.63304297402283
0,88.01049569203416
0,87.64839059337137
0,48.28055400383318
0,53.08790935093981
0,230.32658683524517
0,203.87851308591763
0,149.9827098404185
0,85.75436473245352
0,78.12436329340548
0,71.48265247829946
0,276.87958423711774
0,274.8654222540597
0,243.2332087067966
0,225.95995737041483
0,189.00326298569578
0,210.45089213141236
0,211.59457610551908
0,111.87255707475732
0,93.68947812525649
0,80.03242384547534
0,153.51230263152306
0,247.18332508448492
0,99.32211244849391
0,102.31102146507689
0,108.53026105065203
0,109.68047839822543
0,256.46187375079614
0,266.48290897458224
0,249.34859233878447
0,259.850228448791
0,277.2054380315657
0,237.74757137429452
0,220.22737327791228
0,285.61986965523226
0,287.96042412732845
0,329.19800204942516
0,325.598795374512
0,326.346108489472
0,277.65038541795934
0,209.20651040873787
0,214.41275337357683
0,291.11295173580044
0,271.92310551145556
0,269.9349282781141
0,220.86011215205514
0,236.00712551692828
0,313.26136864203085
0,330.29271312118146
0,322.5189788848746
0,264.24648538520717
0,300.1003873258636
0,298.8430858181821
0,314.2492002111275
0,295.76803200468237
0,276.01933164850635
0,262.4587869258732
0,286.31394145592276
0,315.76600648809426
0,319.62898260215036
0,307.4925881196558
0,312.5156243415679
0,298.3729791510395
0,279.51715740938386
0,267.3039464810299
0,263.82204687166615
0,260.33945853549653
0,234.29600845666653
0,239.73907702257674
0,247.51599306821663
0,247.70722761013505
0,243.73655677875175
0,241.91324897347184
0,205.26596694079092
0,245.56515160256913
0,278.03808419372535
0,256.5578547015427
0,247.8633578390254
0,266.2183541650612
0,241.7723965828582
0,261.13560517514793
0,263.518150110261
0,248.0175015494366
0,242.78769812510868
0,160.03265589108858
0,187.43178279372577
0,209.41238362016915
0,280.81157126805795
0,256.0184780734376
0,230.20028768220777
0,189.37909907128952
0,137.47160455044087
0,153.8186473075623
0,258.6303203229063
0,251.42778491242132
0,256.5737069714543
0,291.7706408625332
0,406.35302973418305
0,404.6175567469991
0,296.0552073325939
0,307.60572095264456
0,266.80976402521435
0,275.8975537959499
0,411.7703595594263
0,330.10479586086126
0,237.18501832400193
0,187.89648706995038
0,172.87298992160171
0,202.42233319415234
0,362.1231318107663
0,373.42666842932397
0,225.09988395335364
0,164.23162162941568
0,235.76354186953225
0,242.37732596704402
0,382.11067533739697
0,209.67005917901088
0,173.8628071344573
0,264.8134070836013
0,281.95402845284724
0,356.5670604921785
0,212.1085665450139
0,185.50749522630412
0,193.61880653091868
0,217.68735216810194
0,233.69946548499465
0,280.0851189350996
0,232.02885445367968
0,203.07211274977314
0,211.92627401812447
0,251.438211337598
0,279.39726409964743
0,276.7797409144687
0,205.77727670888893
0,217.66667334762636
0,220.56605002785204
0,248.46404323809557
0,318.9602094006224
0,325.02233377552517
0,195.19750723999041
0,196.5921344558194
0,236.97905352254597
0,284.88400060518245
0,292.53631887319267
0,319.6766928281622
0,228.12816864210347
0,270.9524598177399
0,300.59651399846314
0,300.53387158217515
0,297.7317420400519
0,292.9906550345629
0,234.99844105100033
0,324.1091435658413
0,379.1787567938316
