,meanWaitTime,action
276,93.0,No action
277,96.33333333333333,No action
278,97.41666666666667,No action
279,100.75,No action
280,79.91666666666667,No action
281,84.5,No action
282,85.0,No action
283,88.0,No action
284,90.5,No action
285,97.5,No action
286,73.33333333333333,No action
287,79.66666666666667,No action
288,80.83333333333333,No action
289,77.25,No action
290,78.5,No action
291,84.08333333333333,No action
292,68.08333333333333,No action
293,74.08333333333333,No action
294,74.33333333333333,No action
295,76.5,No action
296,77.0,No action
297,84.41666666666667,No action
298,64.08333333333333,No action
299,66.08333333333333,No action
300,63.333333333333336,No action
301,66.83333333333333,No action
302,67.33333333333333,No action
303,69.16666666666667,No action
304,55.416666666666664,No action
305,44.166666666666664,No action
306,46.25,No action
307,47.916666666666664,No action
308,48.75,No action
309,52.25,No action
310,49.75,No action
311,32.666666666666664,No action
312,33.333333333333336,No action
313,35.583333333333336,No action
314,36.75,No action
315,35.916666666666664,No action
316,44.083333333333336,No action
317,28.916666666666668,No action
318,28.333333333333332,No action
319,35.583333333333336,No action
320,36.25,No action
321,35.916666666666664,No action
322,43.083333333333336,No action
323,42.5,No action
324,46.333333333333336,No action
325,49.666666666666664,No action
326,52.083333333333336,No action
327,56.583333333333336,No action
328,70.5,No action
329,70.66666666666667,No action
330,67.66666666666667,No action
331,67.91666666666667,No action
332,70.75,No action
333,72.33333333333333,No action
334,78.5,No action
335,82.25,No action
336,70.83333333333333,No action
337,69.66666666666667,No action
338,71.16666666666667,No action
339,75.16666666666667,No action
340,87.5,No action
341,88.16666666666667,No action
342,77.58333333333333,No action
343,78.58333333333333,No action
344,89.83333333333333,No action
345,93.91666666666667,No action
346,97.16666666666667,No action
347,98.5,No action
348,80.0,No action
349,83.5,No action
350,87.58333333333333,No action
351,94.16666666666667,No action
352,98.83333333333333,No action
353,78.66666666666667,No action
354,82.16666666666667,No action
355,82.75,No action
356,93.0,No action
357,97.08333333333333,No action
358,79.08333333333333,No action
359,79.58333333333333,No action
360,81.08333333333333,No action
361,84.66666666666667,No action
362,91.08333333333333,No action
363,98.08333333333333,No action
364,76.41666666666667,No action
365,80.41666666666667,No action
366,81.75,No action
367,86.41666666666667,No action
368,90.41666666666667,No action
369,99.16666666666667,No action
370,79.5,No action
371,81.0,No action
372,79.25,No action
373,80.75,No action
374,83.08333333333333,No action
375,99.5,No action
376,94.66666666666667,No action
377,82.0,No action
378,81.41666666666667,No action
379,85.91666666666667,No action
380,89.75,No action
381,91.83333333333333,No action
382,88.08333333333333,No action
383,88.75,No action
384,71.0,No action
385,75.08333333333333,No action
386,77.58333333333333,No action
387,78.91666666666667,No action
388,71.83333333333333,No action
389,79.16666666666667,No action
390,60.666666666666664,No action
391,61.25,No action
392,54.916666666666664,No action
393,55.916666666666664,No action
394,56.416666666666664,No action
395,66.91666666666667,No action
396,47.75,No action
397,46.5,No action
398,44.166666666666664,No action
399,46.166666666666664,No action
400,61.166666666666664,No action
401,47.166666666666664,No action
402,47.916666666666664,No action
403,40.75,No action
404,42.75,No action
405,45.75,No action
406,56.75,No action
407,65.08333333333333,No action
408,65.91666666666667,No action
409,62.916666666666664,No action
410,65.16666666666667,No action
411,71.25,No action
412,76.41666666666667,No action
413,82.41666666666667,No action
414,84.66666666666667,No action
415,87.66666666666667,No action
416,95.16666666666667,No action
417,92.08333333333333,No action
418,93.41666666666667,No action
419,93.58333333333333,No action
420,97.58333333333333,No action
421,99.58333333333333,No action
422,108.83333333333333,No action
423,110.33333333333333,No action
424,80.5,No action
425,81.16666666666667,No action
426,85.16666666666667,No action
427,87.16666666666667,No action
428,100.83333333333333,No action
429,101.91666666666667,No action
430,81.91666666666667,No action
431,84.58333333333333,No action
432,86.58333333333333,No action
433,88.58333333333333,No action
434,101.91666666666667,No action
435,97.91666666666667,No action
436,85.66666666666667,No action
437,88.16666666666667,No action
438,89.16666666666667,No action
439,83.91666666666667,No action
440,85.16666666666667,No action
441,90.16666666666667,No action
442,70.66666666666667,No action
443,72.16666666666667,No action
444,73.75,No action
445,74.33333333333333,No action
446,65.58333333333333,No action
447,73.08333333333333,No action
448,54.833333333333336,No action
449,57.75,No action
450,56.833333333333336,No action
451,59.0,No action
452,60.166666666666664,No action
453,66.33333333333333,No action
454,48.75,No action
455,50.75,No action
456,54.083333333333336,No action
457,55.416666666666664,No action
458,48.416666666666664,No action
459,54.833333333333336,No action
460,40.75,No action
461,42.75,No action
462,44.75,No action
463,48.5,No action
464,49.166666666666664,No action
465,45.583333333333336,No action
466,47.333333333333336,No action
467,49.083333333333336,No action
468,54.333333333333336,No action
469,52.416666666666664,No action
470,53.083333333333336,No action
471,48.083333333333336,No action
472,51.916666666666664,No action
473,53.916666666666664,No action
474,58.666666666666664,No action
475,56.083333333333336,No action
476,62.666666666666664,No action
477,68.5,No action
478,71.0,No action
479,71.83333333333333,No action
480,79.41666666666667,No action
481,78.75,No action
482,81.5,No action
483,84.25,No action
484,96.16666666666667,No action
485,90.66666666666667,No action
486,75.83333333333333,No action
487,89.33333333333333,No action
488,94.33333333333333,No action
489,96.83333333333333,No action
490,104.33333333333333,No action
491,99.75,No action
492,77.25,No action
493,79.91666666666667,No action
494,84.58333333333333,No action
495,86.58333333333333,No action
496,95.25,No action
497,95.91666666666667,No action
498,72.5,No action
499,74.25,No action
500,75.41666666666667,No action
