,meanWaitTime,action
95,172.83333333333334,No action
96,174.5,No action
97,187.83333333333334,No action
98,159.83333333333334,No action
99,162.33333333333334,No action
100,164.83333333333334,No action
101,166.66666666666666,No action
102,170.66666666666666,No action
103,187.33333333333334,No action
104,162.16666666666666,No action
105,164.41666666666666,No action
106,166.66666666666666,No action
107,168.16666666666666,No action
108,171.91666666666666,No action
109,182.41666666666666,No action
110,164.83333333333334,No action
111,169.33333333333334,No action
112,171.58333333333334,No action
113,173.83333333333334,No action
114,175.33333333333334,No action
115,182.83333333333334,No action
116,159.58333333333334,No action
117,161.83333333333334,No action
118,164.08333333333334,No action
119,165.58333333333334,No action
120,167.08333333333334,No action
121,178.25,No action
122,152.0,No action
123,156.5,No action
124,158.75,No action
125,161.0,No action
126,165.16666666666666,No action
127,172.5,No action
128,149.16666666666666,No action
129,151.66666666666666,No action
130,154.16666666666666,No action
131,155.83333333333334,No action
132,157.5,No action
133,177.5,No action
134,162.83333333333334,No action
135,165.08333333333334,No action
136,167.33333333333334,No action
137,169.0,No action
138,170.66666666666666,No action
139,183.66666666666666,No action
140,160.25,No action
141,162.75,No action
142,165.25,No action
143,166.91666666666666,No action
144,168.58333333333334,No action
145,186.08333333333334,No action
146,192.08333333333334,No action
147,194.75,No action
148,197.5,No action
149,199.33333333333334,No action
150,201.16666666666666,No action
151,220.41666666666666,No action
152,188.66666666666666,No action
153,191.16666666666666,No action
154,193.66666666666666,No action
155,195.33333333333334,No action
156,197.0,No action
157,218.0,No action
158,188.41666666666666,No action
159,190.91666666666666,No action
160,193.41666666666666,No action
161,195.08333333333334,No action
162,196.75,No action
163,216.75,No action
164,183.58333333333334,No action
165,185.83333333333334,No action
166,188.16666666666666,No action
167,191.83333333333334,No action
168,194.08333333333334,No action
169,210.83333333333334,No action
170,190.25,No action
171,192.75,No action
172,195.41666666666666,No action
173,200.0,No action
174,202.75,No action
175,219.5,No action
176,198.5,No action
177,201.25,No action
178,204.0,No action
179,205.83333333333334,No action
180,207.66666666666666,No action
181,221.58333333333334,No action
182,207.25,No action
183,212.58333333333334,No action
184,215.33333333333334,No action
185,218.08333333333334,No action
186,219.91666666666666,No action
187,229.5,No action
188,211.0,No action
189,216.5,No action
190,219.25,No action
191,222.0,No action
192,223.83333333333334,No action
193,233.0,No action
194,210.83333333333334,No action
195,213.58333333333334,No action
196,216.33333333333334,No action
197,218.16666666666666,No action
198,220.0,No action
199,232.83333333333334,No action
200,208.25,No action
201,210.75,No action
202,213.25,No action
203,214.91666666666666,No action
204,216.58333333333334,No action
205,228.25,No action
206,208.16666666666666,No action
207,210.41666666666666,No action
208,212.66666666666666,No action
209,214.16666666666666,No action
210,215.66666666666666,No action
211,227.08333333333334,No action
212,200.33333333333334,No action
213,202.83333333333334,No action
214,207.08333333333334,No action
215,209.33333333333334,No action
216,211.58333333333334,No action
217,218.33333333333334,No action
218,197.16666666666666,No action
219,199.16666666666666,No action
220,201.16666666666666,No action
221,202.5,No action
222,203.83333333333334,No action
223,213.16666666666666,No action
224,177.5,No action
225,179.5,No action
226,181.5,No action
227,182.83333333333334,No action
228,184.16666666666666,No action
229,196.83333333333334,No action
230,165.33333333333334,No action
231,167.08333333333334,No action
232,170.58333333333334,No action
233,172.58333333333334,No action
234,175.83333333333334,No action
235,185.16666666666666,No action
236,151.83333333333334,No action
237,153.41666666666666,No action
238,155.16666666666666,No action
239,156.33333333333334,No action
240,157.5,No action
241,170.33333333333334,No action
242,137.58333333333334,No action
243,139.33333333333334,No action
244,141.08333333333334,No action
245,142.25,No action
246,143.41666666666666,No action
247,155.5,No action
248,124.91666666666667,No action
249,126.66666666666667,No action
250,128.66666666666666,No action
251,130.08333333333334,No action
252,133.58333333333334,No action
253,141.83333333333334,No action
254,121.33333333333333,No action
255,123.58333333333333,No action
256,125.83333333333333,No action
257,127.33333333333333,No action
258,128.83333333333334,No action
259,140.08333333333334,No action
260,115.75,No action
261,118.5,No action
262,121.25,No action
263,123.08333333333333,No action
264,124.91666666666667,No action
265,138.16666666666666,No action
266,126.66666666666667,No action
267,129.41666666666666,No action
268,132.16666666666666,No action
269,134.0,No action
270,138.58333333333334,No action
271,148.66666666666666,No action
272,150.83333333333334,No action
273,155.66666666666666,No action
274,158.16666666666666,No action
275,160.66666666666666,No action
276,162.33333333333334,No action
277,171.33333333333334,No action
278,176.25,No action
279,178.75,No action
280,181.25,No action
281,182.91666666666666,No action
282,187.08333333333334,No action
283,196.25,No action
284,173.0,No action
285,177.5,No action
286,179.75,No action
287,182.0,No action
288,183.5,No action
289,191.0,No action
290,179.0,No action
291,181.0,No action
292,183.0,No action
293,184.5,No action
294,186.0,No action
295,201.25,No action
296,172.0,No action
297,174.25,No action
298,176.5,No action
299,178.0,No action
300,179.5,No action
301,201.16666666666666,No action
302,175.66666666666666,No action
303,178.0,No action
304,182.66666666666666,No action
305,185.16666666666666,No action
306,187.66666666666666,No action
307,204.66666666666666,No action
308,174.25,No action
309,176.75,No action
310,181.75,No action
311,184.25,No action
312,186.75,No action
313,201.75,No action
314,173.16666666666666,No action
315,175.41666666666666,No action
316,177.66666666666666,No action
