,meanWaitTime,action
436,59.416666666666664,No action
437,42.833333333333336,Hold
438,39.833333333333336,No action
439,44.583333333333336,Skip
440,53.416666666666664,Hold
441,59.25,No action
442,52.583333333333336,No action
443,53.583333333333336,Hold
444,59.833333333333336,Skip
445,61.0,No action
446,70.33333333333333,Hold
447,76.33333333333333,No action
448,70.33333333333333,No action
449,67.41666666666667,Hold
450,55.916666666666664,Skip
451,63.0,Hold
452,68.25,No action
453,62.75,No action
454,63.333333333333336,No action
455,62.25,Hold
456,55.666666666666664,Skip
457,68.91666666666667,Hold
458,69.66666666666667,Hold
459,65.91666666666667,Skip
460,66.58333333333333,No action
461,75.16666666666667,Hold
462,73.41666666666667,Skip
463,86.16666666666667,Hold
464,88.41666666666667,Hold
465,68.91666666666667,Skip
466,69.58333333333333,No action
467,71.33333333333333,Hold
468,65.83333333333333,Skip
469,77.58333333333333,Hold
470,81.33333333333333,Hold
471,61.166666666666664,Skip
472,62.5,No action
473,62.333333333333336,Hold
474,57.0,Skip
475,69.58333333333333,Hold
476,77.08333333333333,No action
477,77.83333333333333,No action
478,43.25,No action
479,39.75,Hold
480,34.5,Skip
481,41.75,Hold
482,47.916666666666664,Skip
483,52.25,No action
484,56.666666666666664,Hold
485,52.583333333333336,Skip
486,65.75,Hold
487,46.916666666666664,Hold
488,54.416666666666664,Skip
489,61.083333333333336,No action
490,61.5,Hold
491,60.333333333333336,Skip
492,75.75,Hold
493,77.58333333333333,Hold
494,69.25,No action
495,65.0,Skip
496,77.58333333333333,Hold
497,79.41666666666667,Skip
498,85.08333333333333,No action
499,84.75,Hold
500,88.5,Skip
