,headwaySD
0,2386.040541744368
0,2368.306303416614
0,2297.8734098563214
0,2264.7938132632144
0,2244.6939754196605
0,2234.35369751159
0,2196.158722612077
0,1975.0191899058152
0,1885.715860369979
0,1889.9636756961468
0,1896.8889525867528
0,1887.6560470067695
0,1860.2754819215768
0,1850.942430502221
0,1763.2311665584923
0,1506.6460683190771
0,1473.558700079354
0,1413.4335750172343
0,1401.4927459281487
0,1401.5169717093531
0,1431.2580183077796
0,1295.7012235540858
0,1271.5256511683092
0,1233.130275736194
0,1206.297272625616
0,957.3167784230741
0,964.5130448812845
0,1037.852799931988
0,1192.864621644841
0,1166.9414360728065
0,1153.3344260076367
0,1029.5353743837825
0,861.0106585365327
0,881.3632016809718
0,1000.0105986131678
0,991.351693305812
0,994.4571683849065
0,808.7533683315031
0,830.1946158626617
0,981.9028714611012
0,986.0462558106543
0,978.7689894696055
0,966.4292314446343
0,776.8568033269779
0,786.8495876589534
0,955.1367674083573
0,921.6324245875088
0,803.8198276239107
0,750.8540344587118
0,755.153037458823
0,836.4569372937664
0,816.5525661814282
0,791.9337449456712
0,647.074604254452
0,651.103100011605
0,654.9780126216176
0,774.8007341255343
0,762.8100067746591
0,758.2249851432987
0,696.4502498419315
0,681.5894591493882
0,603.5023885185175
0,605.0348541727896
0,607.3179367926975
0,715.0207596199955
0,707.0084770095349
0,695.826287131749
0,675.2099524818599
0,564.2630358110184
0,563.360387926079
0,563.1620881163393
0,623.0673882961796
0,598.2110115123814
0,455.61995374507757
0,452.4906903685668
0,492.35829426636946
0,522.4821006860745
0,519.3326411574334
0,391.10089358743335
0,382.3640772252714
0,377.0478495393154
0,375.1950330102406
0,450.5712530737942
0,478.0637216663486
0,467.4720578368531
0,462.74409619140465
0,454.6863412253428
0,387.0089235055038
0,393.16932075181165
0,434.4097634103339
0,460.7912810281414
0,416.15269653546903
0,408.48881356147126
0,357.0880042529752
0,320.5272379203393
0,334.5648853412227
0,335.4956099389612
0,385.81819387374674
0,451.0979131920498
0,442.66463675488404
0,422.45339977077816
0,307.45727941726574
0,215.08725885095905
0,268.9342568053158
0,385.68481342459546
0,453.6238136238734
0,436.7009910509258
0,194.66311137943154
0,181.16284531020392
0,210.33600644682778
0,461.2116204124269
0,452.4921656857782
0,196.1164856303171
0,196.85807074497453
0,188.33264285183157
0,398.5754130160718
0,390.50550483042923
0,302.70212358720534
0,238.72694773230825
0,170.38490131737262
0,189.02959885755976
0,284.74337463641416
0,295.5477407394943
0,293.8104432148389
0,271.82891514219835
0,133.1778569441978
0,108.39611272714998
0,81.32622683017982
0,86.96192219442378
0,300.2351164219431
0,288.36061224318854
0,254.80315027828334
0,173.5150476337578
0,107.04004228776306
0,116.17678500252923
0,285.4365333262915
0,289.4314807047177
0,217.70394114925705
0,194.7000060103728
0,208.02018036875722
0,256.4652630978423
0,255.07645218023725
0,251.59424559767768
0,253.83621126270506
0,251.22845854168685
0,216.7134741962811
0,245.42262899832522
0,233.26053978841873
0,224.55016438117661
0,222.23757431306603
0,186.12039519861565
0,253.46524136961173
0,247.32296984824424
0,254.01398806430586
0,257.8820498261861
0,202.1899033101196
0,144.26119495746423
0,248.93385077945678
0,247.6367556453515
0,261.2302491058202
0,267.66780940789687
0,207.66727955768295
0,163.3556979127313
0,273.1856860568161
0,256.7250489464468
0,255.95646942074598
0,242.45627169015208
0,213.35068533441978
0,173.34211937187487
0,288.88034483696964
0,260.73152422218027
0,262.1308620762667
0,227.8997213393546
0,181.50662598985795
0,196.9356875663274
0,281.25634723069896
0,270.7565685303764
0,240.65535174838027
0,239.24231556566698
0,213.73101841151217
0,272.7024334420925
0,287.1427743649115
0,286.1020372405654
0,246.75786071832582
0,214.8871644223414
0,180.25047499446833
0,285.03306467651925
0,282.6187584320379
0,269.1375886113272
0,305.8027331762459
0,314.07349426105185
0,281.8369989336074
0,279.79483877008687
0,278.81072059201415
0,214.82602808964774
0,187.19836472830866
0,150.80558986194552
0,263.40915568598524
0,257.62491572482315
0,196.1648383715424
0,181.81832519240905
0,167.2623973743657
0,236.68196413453762
0,234.17130373309737
0,221.4262270528456
0,169.83088716465517
0,176.19626738102576
0,177.99308128275263
0,173.44025719342793
0,229.99589671575237
0,228.27708664326113
0,183.7214790030651
0,187.16354974486626
0,181.32470722128838
0,141.98299568547685
0,180.1682717819341
0,216.45037870966075
0,220.51457323572185
0,247.27162260012898
0,223.23124089654195
0,106.06147833135515
0,110.99687490532632
0,286.0109515051633
0,222.62188594116253
0,205.10676646219844
0,166.30658922871595
0,107.31389063034776
0,250.5541093513299
0,166.9535033524989
0,171.0102689156937
0,167.40815814821266
0,118.87060327037315
0,149.3011246358354
0,194.29090199703182
0,87.50332539655591
0,147.36139228613476
0,148.93125680850815
0,127.02186439671289
0,197.82965960931023
0,204.80437113347512
0,91.34488767523335
0,153.58935480665698
0,148.46872968837192
0,139.52329121834805
0,175.09621875702172
0,185.3981910671368
0,87.63181588217843
0,149.2543796593732
0,141.67396410420722
0,109.94516118947286
0,149.60424538821547
0,111.66760643445677
0,101.118429285657
0,155.24800088778096
0,152.3406231735578
0,120.06995650487536
0,149.5254273531158
0,112.26572785848218
0,102.03298523674692
0,136.99599563046888
0,71.21734874589194
0,137.3082458901078
0,114.64303962036506
0,102.13193906892077
0,155.45525200353902
0,146.14266118240892
0,73.96171912877838
0,147.88613915028728
