,headwaySD
0,2278.1767525212395
0,2278.1767525212395
0,2278.1767525212404
0,2278.0592337719527
0,2277.9393245020547
0,2277.742846181138
0,2278.264583232457
0,2278.226056943976
0,2278.174070823658
0,2278.175957944164
0,2278.176399375871
0,2278.1766478855743
0,2276.4502968221323
0,2274.8995536967077
0,2259.6323799710312
0,2276.53109914849
0,2284.0667600382903
0,2289.710710554031
0,2341.180338202317
0,2354.624511914927
0,2363.2499545562514
0,2363.2760484425794
0,2363.290738343997
0,2363.294174579271
0,2363.3953393769343
0,2363.3524748179816
0,2363.276777087951
0,2363.2503064793273
0,2363.2063825258856
0,2363.1356006208093
0,2363.296891224553
0,2363.2969091930067
0,2363.29692349391
0,2363.296923545886
0,2363.2969235580445
0,2363.296923564889
0,2363.2969235677697
0,2363.29692356777
0,2363.29692356777
0,2363.29692356777
0,2363.29692356777
0,2363.29692356777
0,2363.3953397443543
0,2363.35247498128
0,2363.2767770887817
0,2363.2503064795756
0,2363.2063825259966
0,2363.1356006208425
0,2363.296891224553
0,2363.2969091930067
0,2363.29692349391
0,2363.296923545886
0,2363.296923558044
0,2358.396080304994
0,2302.285336176085
0,2308.0448985910575
0,2307.9729222625538
0,2314.2554143676693
0,2316.416433321218
0,2321.7083648877447
0,2417.885900639886
0,2426.939446220395
0,2433.770382554331
0,2435.737098704237
0,2436.6931073905953
0,2436.879727627068
0,2437.1585434162607
0,2437.158543775288
0,2437.158543977406
0,2437.1585440246854
0,2437.158544051302
0,2437.158544057528
0,2415.751338011334
0,2417.72259572564
0,2416.991058338928
0,2409.1521618694583
0,2399.2802483095716
0,2386.607981183162
0,2385.8280408157807
0,2383.093033302076
0,2382.023402631875
0,2383.4813384605154
0,2377.171935250864
0,2366.71432291049
0,2370.7977104839383
0,2371.2786093529267
0,2371.1992942023794
0,2375.9276959060926
0,2369.1422448838744
0,2358.0782526651715
0,2359.3583887959944
0,2368.057437517674
0,2378.4657241160644
0,2390.46151291505
0,2383.1009383982264
0,2376.6826662882527
0,2427.183452537048
0,2420.434407540637
0,2417.033551469523
0,2414.2597120997207
0,2415.2526608162916
0,2413.5938786524453
0,2416.669533822882
0,2419.554250616319
0,2418.803092278551
0,2410.133719537248
0,2399.94672736064
0,2387.1193181871113
0,2392.9861706139836
0,2401.11467669997
0,2412.956079785768
0,2426.987415235141
0,2431.5109318079476
0,2434.3815122013702
0,2262.1001344319684
0,2285.4862683144393
