,meanWaitTime,action
132,15.5,No action
133,13.583333333333334,No action
134,15.583333333333334,No action
135,20.583333333333332,No action
136,25.166666666666668,No action
137,26.25,No action
138,14.916666666666666,No action
139,17.583333333333332,No action
140,18.75,No action
141,21.333333333333332,No action
142,22.666666666666668,No action
143,17.333333333333332,No action
144,19.833333333333332,No action
145,20.833333333333332,No action
146,24.333333333333332,No action
147,23.0,No action
148,21.583333333333332,No action
149,24.166666666666668,No action
150,24.75,No action
151,25.0,No action
152,29.333333333333332,No action
153,24.833333333333332,No action
154,24.833333333333332,No action
155,28.083333333333332,No action
156,33.5,No action
157,24.5,No action
158,20.833333333333332,No action
159,19.333333333333332,No action
160,23.333333333333332,No action
161,24.0,No action
162,29.083333333333332,No action
163,28.25,No action
164,26.083333333333332,No action
165,28.083333333333332,No action
166,30.75,No action
167,33.916666666666664,No action
168,38.583333333333336,No action
169,39.333333333333336,No action
170,42.666666666666664,No action
171,44.166666666666664,No action
172,47.75,No action
173,48.0,No action
174,42.166666666666664,No action
175,43.416666666666664,No action
176,48.416666666666664,No action
177,36.25,No action
178,36.75,No action
179,38.916666666666664,No action
180,41.416666666666664,No action
181,41.916666666666664,No action
182,47.583333333333336,No action
183,38.0,No action
184,45.583333333333336,No action
185,44.25,No action
186,46.25,No action
187,53.666666666666664,No action
188,55.166666666666664,No action
189,47.666666666666664,No action
190,47.5,No action
191,51.916666666666664,No action
192,52.666666666666664,No action
193,52.583333333333336,No action
194,57.0,No action
195,43.25,No action
196,43.833333333333336,No action
197,40.083333333333336,No action
198,43.583333333333336,No action
199,54.0,No action
200,54.583333333333336,No action
201,51.0,No action
202,52.0,No action
203,44.333333333333336,No action
204,53.833333333333336,No action
205,55.333333333333336,No action
206,52.25,No action
207,53.833333333333336,No action
208,57.5,No action
209,60.5,No action
210,53.75,No action
211,55.083333333333336,No action
212,55.25,No action
213,52.833333333333336,No action
214,57.166666666666664,No action
215,65.08333333333333,No action
216,48.083333333333336,No action
217,53.333333333333336,No action
218,54.25,No action
219,53.666666666666664,No action
220,64.41666666666667,No action
221,50.583333333333336,No action
222,51.916666666666664,No action
223,55.916666666666664,No action
224,57.166666666666664,No action
225,72.66666666666667,No action
226,74.16666666666667,No action
227,63.083333333333336,No action
228,63.75,No action
229,65.08333333333333,No action
230,66.41666666666667,No action
231,74.58333333333333,No action
232,75.75,No action
233,79.83333333333333,No action
234,82.16666666666667,No action
235,63.333333333333336,No action
236,68.66666666666667,No action
237,72.66666666666667,No action
238,79.33333333333333,No action
239,81.33333333333333,No action
240,86.66666666666667,No action
241,78.91666666666667,No action
242,80.08333333333333,No action
243,79.41666666666667,No action
244,81.16666666666667,No action
245,84.66666666666667,No action
246,93.41666666666667,No action
247,96.91666666666667,No action
248,78.83333333333333,No action
249,81.5,No action
250,83.0,No action
251,87.0,No action
252,86.58333333333333,No action
253,70.66666666666667,No action
254,73.16666666666667,No action
255,73.58333333333333,No action
256,73.08333333333333,No action
257,73.41666666666667,No action
258,65.66666666666667,No action
259,60.5,No action
260,61.333333333333336,No action
261,63.0,No action
262,63.916666666666664,No action
263,58.0,No action
264,47.833333333333336,No action
265,43.75,No action
266,50.083333333333336,No action
267,48.166666666666664,No action
268,48.833333333333336,No action
269,30.333333333333332,No action
270,33.666666666666664,No action
271,38.916666666666664,No action
272,39.5,No action
273,15.666666666666666,No action
274,25.916666666666668,No action
275,30.916666666666668,No action
276,39.5,No action
277,38.5,No action
278,30.25,No action
279,33.25,No action
280,32.5,No action
281,37.166666666666664,No action
282,44.5,No action
283,41.0,No action
284,40.833333333333336,No action
285,42.25,No action
286,41.416666666666664,No action
287,46.166666666666664,No action
288,54.416666666666664,No action
289,57.416666666666664,No action
290,59.666666666666664,No action
291,66.08333333333333,No action
292,67.83333333333333,No action
293,70.75,No action
294,60.083333333333336,No action
295,60.166666666666664,No action
296,71.75,No action
