,headwaySD
0,5.804836489227491
0,296.4921789112751
0,4.998804746025702
0,186.96418293946627
0,69.64649953076523
0,3.1657188757058368
0,162.513043579072
0,82.35961025486544
0,63.05437660728509
0,4.999104808752164
0,119.11022231343347
0,44.22308089171936
0,11.280010323084317
0,1.565680256842526
0,116.08958524442313
0,137.37948152309914
0,136.12572856493117
0,123.19919534730018
0,36.6147380345979
0,178.031868555757
0,83.61745748089844
0,59.007199494281295
0,47.30688691079334
0,87.77907168137926
0,95.93916202114208
0,72.35705632216441
0,102.97843237591648
0,63.87943401053114
0,67.89934496913816
0,72.60218007293041
0,88.7154073166687
0,73.29189795763119
0,207.55615626749173
0,183.44364457632088
0,233.88888173016937
0,269.6477459698925
0,284.99727141617814
0,229.42054468014274
0,212.41694773561613
0,171.5415597667871
0,260.04595561468676
0,290.5235913924299
0,278.317742206038
0,86.8068265345276
0,128.0183973629529
0,138.32346559767086
0,114.77191446613676
0,135.2773021912219
0,93.34501291407805
0,125.83920293315548
0,136.99920298073658
0,125.35796193833609
0,274.5603035521827
0,250.29704454002695
0,111.56418137956344
0,97.70602762374612
0,116.37189600579637
0,113.77442228930795
0,127.62258445847351
0,89.95404994983764
0,131.85262351793816
0,100.93525195070275
0,106.21021042012245
0,130.93672591994468
0,125.10703392187106
0,188.42828925941274
0,196.53389067819847
0,92.80062559778428
0,91.06208420742308
0,197.28258097599738
0,202.07379818471418
0,203.6954087347954
0,206.38563539002243
0,86.62576933531102
0,91.08227330976038
0,101.36367402735029
0,125.39724962649808
0,218.1393748334649
0,205.67906990397245
0,138.72093682520693
0,147.35350389060838
0,211.62919455395453
0,194.8911008531003
0,216.7720837885852
0,213.59906705923214
0,111.14177004657785
0,254.27523652032713
0,269.50437827072653
0,275.11078455984057
0,247.2260419400297
0,84.78319914472223
0,86.26980917605992
0,180.9197585894667
0,191.35294938057606
0,217.08671084130194
0,215.7671207267221
0,73.81925248368144
0,67.76154474677399
0,168.94355482001004
0,176.2404788792776
0,211.6763843456993
0,214.76505878932645
0,108.8330240740066
0,115.5714169044008
0,159.17088698265016
0,171.1731023237651
0,230.83017167943567
0,226.6145323927342
0,175.08020321822053
0,239.12894466433272
0,205.4609749595765
0,212.051908197781
0,247.64426934119874
0,185.8572470030766
0,211.45783436268417
0,194.8728579867887
0,193.594242745352
0,210.1393124503503
0,237.04779758791315
0,145.3030435992638
0,174.89586417445426
0,183.45679582329282
0,195.54534350939798
0,197.2469634380168
0,215.88153475047886
0,154.89058084573486
0,238.84156531463518
0,208.90941114644454
0,203.12890109432146
0,199.76843026873885
0,165.5165841153416
0,203.50156316412236
0,189.0981670603393
0,188.7638858387397
0,205.1676307955672
0,155.79549896590345
0,170.73324994745334
0,128.70894884127355
0,128.9868750995614
0,256.4881913886166
0,265.6419773094774
0,125.37735474911686
0,103.47246064817024
0,158.69838154529072
0,210.95016912633005
0,238.88836743544715
0,251.39088978179166
0,108.58953005148123
0,94.12876782269959
0,108.8156997417097
0,148.61452856989868
0,234.42259471589622
0,83.94991320722966
0,58.84303561883358
0,53.06836066167452
0,115.10079232013834
0,138.54451863337258
0,157.76313051178087
0,144.14203355366914
0,137.95557046227685
0,86.5560853537198
0,89.92531741008564
0,120.43010865419183
0,156.57295748268484
0,161.90545693817523
0,193.6945767232527
0,77.8127924638115
0,118.88733416695278
0,54.685820387522625
0,98.87311156805383
