,headwaySD
0,1544.8437528203253
0,1567.720212852707
0,1662.7024108076125
0,1656.2658035387576
0,1645.9230230687801
0,1644.3764579892452
0,1565.0885954856856
0,1565.077165637852
0,1598.2503521890949
0,1605.1296233062862
0,1669.6598032814877
0,1639.3991987385884
0,1548.2332793744768
0,1587.6397646107905
0,1596.4589071243747
0,1594.1666356470203
0,1402.5723194870889
0,1395.860278105961
0,1525.1963536876412
0,1512.3004417708248
0,1497.6208726853154
0,1488.721201396078
0,1467.7526798077927
0,1436.8308235711286
0,1520.1813897864297
0,1508.1010354194539
0,1491.9588215417566
0,1486.534227050162
0,1485.9942246958235
0,1452.9072904377606
0,1523.6251249457891
0,1520.2478376876807
0,1484.0989685577358
0,1462.0021207714935
0,1448.6565465735323
0,1506.5876245680577
0,1536.1753499351
0,1554.955718400407
0,1573.5470256958424
0,1570.1125223196436
0,1595.8281289451581
0,1605.5971286335784
0,1612.2735986370938
0,1550.9483903354173
0,1451.2248335015208
0,1452.8091090335438
0,1469.1612132394969
0,1469.4223368741777
0,1489.5847005965982
0,1435.2710811675681
0,1428.7290857947837
0,1458.9970055766887
0,1497.087579185387
0,1497.1538606934137
0,1429.6511250426659
0,1429.6055243098158
0,1443.2474307825555
0,1409.3711046613757
0,1427.960742550746
0,1433.2606081752378
0,1418.0042751122257
0,1415.7425845889431
0,1536.124687800493
0,1464.117747569035
0,1448.0948714494107
0,1437.7166038028636
0,1432.7368167129243
0,1441.3629789557895
0,1566.755313302543
0,1520.2571705248065
0,1484.0768294040643
0,1461.5549639799156
0,1418.8488892693708
0,1555.9252051527658
0,1509.473175419837
0,1473.124578647754
0,1417.4573862032078
0,1431.3155977103388
0,1461.4768481931656
0,1479.2282124973808
0,1457.9218295230844
0,1421.5319677065047
0,1423.005283994207
0,1429.4763029077558
0,1452.3807722087522
0,1458.7793858076504
0,1445.5857827025013
0,1432.6672867601837
0,1431.5756834305107
0,1441.7598629727308
0,1430.9321062482506
0,1429.941746156176
0,1444.8615677192513
0,1424.795682090498
0,1444.1703561534796
0,1492.2014533379715
0,1501.286973078279
0,1493.3639460673253
0,1433.2110953707693
0,1430.9819180680458
0,1445.171996581936
0,1459.4897092122114
0,1462.3431323287969
0,1440.1206097731408
0,1427.7840252948677
0,1426.3577747010522
0,1441.470959907666
0,1527.5182544005177
0,1511.7600742379693
0,1385.7984134089058
0,1328.0203140632932
0,1345.7739623873465
0,1343.5319755420605
0,1341.5762264409016
0,1310.6045173436712
0,1290.9795638940416
0,1321.6087520049746
0,1371.3065785585948
0,1334.7406242821457
0,1330.067202167341
0,1302.8972056084092
0,1300.3835860001127
0,1320.052187113597
0,1361.5410356782027
0,1326.6096610437492
0,1318.8699700393872
0,1300.3482036760308
0,1298.4048667285906
0,1286.0374254984831
0,1393.5751891651507
0,1389.313648450558
0,1352.0526462361966
0,1297.9511532908
0,1292.2442229062003
0,1307.8484412359494
0,1370.446067505756
0,1443.525113936374
0,1446.013156817702
0,1403.8337003946003
0,1386.6204123709394
0,1339.9815596916603
0,1345.6922561601664
0,1433.677704183927
0,1431.661993822135
0,1404.2759425695149
0,1393.361550878032
0,1374.8716777986547
0,1374.4121596832063
