,meanWaitTime,action
420,24.5,Hold
421,20.333333333333332,Skip
422,17.333333333333332,Hold
423,19.75,Hold
424,20.583333333333332,No action
425,26.0,No action
426,28.083333333333332,Hold
427,29.333333333333332,Hold
428,26.916666666666668,Hold
429,27.75,Hold
430,23.25,No action
431,19.75,Skip
432,21.25,Hold
433,23.416666666666668,Hold
434,20.083333333333332,Hold
435,17.583333333333332,Skip
436,22.583333333333332,No action
437,20.666666666666668,No action
438,21.833333333333332,Hold
439,22.25,Skip
440,25.5,Skip
441,26.583333333333332,Hold
442,26.5,No action
443,28.5,Hold
444,23.916666666666668,Skip
445,26.833333333333332,Hold
446,30.333333333333332,Hold
447,34.416666666666664,No action
448,35.0,Hold
449,37.416666666666664,Hold
450,39.166666666666664,Hold
451,30.833333333333332,Hold
452,30.5,Hold
453,25.583333333333332,Hold
454,27.083333333333332,Hold
455,23.0,Hold
456,23.583333333333332,Hold
457,13.666666666666666,Hold
458,13.583333333333334,Hold
459,15.583333333333334,Hold
460,13.416666666666666,Hold
461,16.5,Skip
462,17.5,Hold
463,13.0,Hold
464,15.083333333333334,Hold
465,10.916666666666666,Skip
466,16.083333333333332,Hold
467,19.0,Hold
468,16.083333333333332,Hold
469,18.083333333333332,Hold
470,18.833333333333332,Hold
471,16.75,Hold
472,19.5,Hold
473,16.916666666666668,Hold
474,15.416666666666666,Hold
475,6.083333333333333,Hold
476,3.9166666666666665,No action
477,0.0,Hold
478,2.25,Hold
479,5.0,Hold
480,6.333333333333333,Hold
481,9.25,Hold
482,10.916666666666666,Hold
483,10.833333333333334,Hold
484,15.0,Hold
485,13.25,Hold
486,12.916666666666666,Hold
487,14.083333333333334,No action
488,17.083333333333332,Hold
489,20.75,Hold
490,20.333333333333332,Hold
491,14.666666666666666,Hold
492,15.166666666666666,Hold
493,16.416666666666668,Hold
494,17.416666666666668,No action
495,16.416666666666668,No action
496,16.75,Hold
497,6.666666666666667,Hold
498,8.75,Hold
499,8.583333333333334,Hold
500,11.333333333333334,Skip
