,headwaySD
0,1.500789838348124
0,6.358635641568326
0,266.8233866677349
0,147.47778854420378
0,168.1699558895373
0,322.7361633620668
0,308.47855195116705
0,326.65923921828187
0,335.3103375316
0,333.5967523156596
0,479.6968010687119
0,414.7378088188834
0,416.5866888042498
0,457.487039822502
0,486.0890017156209
0,529.6058096803906
0,410.68949820190596
0,467.4045716210128
0,635.959891440335
0,647.0119256375589
0,537.436978775703
0,555.9145510477907
0,600.3598715467085
0,644.3584495540248
0,647.5815539764512
0,518.4047476045034
0,523.0867561229686
0,543.7362533945625
0,609.9716716468616
0,644.3624672021865
0,647.5823575375481
0,581.4477017149377
0,582.600747094917
0,586.342383152161
0,617.3939014775467
0,644.3613666315061
0,646.4127333381256
0,583.4503837059897
0,591.5390118721391
0,617.3925823174065
0,642.8305455306416
0,597.6884745338122
0,541.557909430951
0,575.9789074452341
0,589.6388152557886
0,582.7763167902988
0,572.2317114062179
0,515.5693819786903
0,440.8697482502311
0,502.25647409134183
0,514.286491789164
0,593.5396845861112
0,596.114190196718
0,495.6449023853221
0,497.99352461486217
0,506.441124453003
0,509.6996568094457
0,512.0500149469993
0,508.0005792882742
0,500.58672019954633
0,440.07384717416073
0,454.4571777834397
0,491.36884895002476
0,479.84719545798
0,460.26699727501153
0,420.7750366486427
0,414.44274665574187
0,427.1608568599578
0,483.63677662465756
0,461.694932516772
0,460.3062952287554
0,455.47222902597355
0,439.92890341003454
0,459.4168989055583
0,487.91965294901667
0,458.06583718633965
0,454.6511845589857
0,454.99078733628096
0,433.2521566754041
0,441.80905512323875
0,486.50643793102404
0,457.1400664037956
0,457.0491746419513
0,440.7550297689939
0,438.70940617527987
0,473.40350981013603
0,459.68620596071355
0,453.6942899951708
0,443.4246116684698
0,433.79791618781303
0,459.05186195086446
0,454.2871391941689
0,447.252356819826
0,448.8584793956034
0,480.8501948482038
0,471.68114980899844
0,455.55945173709216
0,464.0344093249503
0,471.3413702656377
0,481.0943411830296
0,471.64066749545196
0,453.894253046162
0,458.6736673296895
0,468.63091523168725
0,476.7947887584577
0,481.663576711542
0,477.55599424802773
0,459.8736664605715
0,467.67397570494205
0,472.4796988099654
0,476.4254768222763
0,489.11053251114254
0,473.7565771605885
0,466.5011115212434
0,474.569204764232
0,473.62536627099416
0,488.38631376969977
0,493.0101783519958
0,415.368662796477
0,413.18330212577024
0,411.5180460164806
0,415.0708146576383
0,428.6177364278753
0,452.31014114810284
0,476.58690337227307
0,513.1606764245213
0,466.12457919254865
0,467.2123067920715
0,466.2966806022992
0,468.00524368622837
0,475.18734618615935
0,489.9224186883377
0,518.7565468067264
0,578.6184800999987
0,576.7673501392565
0,572.7669548248664
0,571.3402030527097
0,573.1134646746516
0,577.1631986112556
0,578.774728303677
0,576.9408329530937
0,572.9821353496279
0,571.5732726359784
0,573.3470492852928
0,577.2676279790937
0,578.813588701602
0,576.9838831012418
0,573.0389309044798
0,571.636236268052
0,573.4101833188847
0,577.2984795932223
0,578.8282430368688
0,577.00175261652
0,573.0579163008907
0,571.6550409175044
0,573.4271033437971
0,577.3030970264437
0,578.8271844091023
0,576.9994540145757
0,573.0548985599262
0,571.6520022610913
0,573.4254783536207
0,577.3026069786771
0,578.8267037288588
0,576.9985397069505
0,573.0571231733546
0,571.6559199324133
0,573.4297918022642
0,577.3072246130826
0,578.8315218386608
0,577.0054168534789
0,573.0624644865034
0,571.6599619545782
0,573.432005586008
0,577.3052833068693
0,578.8280041142219
0,577.0003700747701
0,573.0560356045768
0,571.6532325174056
0,573.4267039101476
0,577.303153548522
0,578.8269086560639
0,576.9987687230462
0,573.057407435023
0,571.6562274962884
0,573.4300981912123
0,577.3073612554539
0,600.1728140685431
0,638.5498136406192
0,649.0596667343605
0,645.8602313100006
0,647.2186682033074
0,647.9720000995744
0,648.9677258704728
0,651.409254312219
0,649.2281558321203
0,646.0277919127458
0,647.3883570826065
0,648.1422589833481
0,649.0946297432745
0,651.4941902374843
0,649.2738033186689
0,646.0768268612135
0,647.4389171661388
0,648.1927978589039
0,649.1332534711521
0,651.5218240141462
0,649.2883387760651
0,646.088583311246
0,647.4478087163822
0,648.2005298363782
0,649.1379396499334
0,651.5231890234376
0,649.2853386623833
0,646.0848948118015
0,647.4456572116852
0,648.1994067950908
0,649.1371919949587
0,651.5226778483226
0,649.2881000383594
0,646.091103623602
0,647.4532432553121
0,648.2070858250289
0,649.143894658074
0,651.5289462308551
0,649.2919130571427
0,646.0921525998302
0,647.4513903183382
0,648.2041018968885
0,649.1405999660348
0,651.5249695734257
0,649.286232224113
0,646.0857871251146
0,647.4465526062714
0,648.200299809839
0,649.1378570754946
0,651.5231229872471
0,649.2883234296046
0,646.0913267030459
0,647.4534671054591
0,648.2073090795111
0,649.1440609294539
0,651.5290575167417
0,649.291968905597
0,646.0922083702787
0,647.4514462811815
0,648.2041577106471
0,649.1406415336511
0,651.5249973945973
0,649.2862461860343
0,646.0858010675298
0,647.4465665968314
0,648.2003137632139
0,649.1378674673891
0,651.5231299425477
0,649.2883269200938
0,646.0913301886636
0,647.4534706031192
0,648.2073125678633
0,649.144063527445
0,651.5290592555839
0,649.2919697782291
0,646.092209241692
0,647.451447155601
0,648.2041585827373
0,649.1406421831451
0,651.5249978293032
0,649.2862464041896
0,646.0858012853801
0,647.4465668154339
0,648.2003139812355
0,649.1378676297625
0,651.5231300512243
0,649.2883269746329
0,646.0913302431262
0,647.4534706577698
0,648.2073126223687
0,649.1440635680385
0,651.5290592827533
0,649.291969791864
0,646.0922092553078
0,647.4514471692636
0,648.2041585963638
0,649.1406421932935
0,651.5249978360954
0,649.2862464075981
0,646.085801288784
0,647.4465668188496
0,648.200313984642
0,649.1378676322994
0,651.5231300529224
0,649.288326975485
0,646.0913302439772
0,647.4534706586238
0,648.2073126232206
0,649.1440635686728
0,651.5290592831778
0,649.291969792077
0,646.0922092555205
0,647.4514471694772
0,648.2041585965767
0,649.1406421934521
0,651.5249978362016
0,649.2862464076513
0,646.0858012888372
0,647.446566818903
0,648.2003139846953
0,649.1378676323392
0,651.5231300529489
0,649.2883269754985
0,646.0913302439905
0,647.4534706586371
0,648.2073126232337
0,649.1440635686827
0,651.5290592831846
0,649.2919697920802
0,646.0922092555239
0,647.4514471694804
0,648.2041585965799
0,649.1406421934546
0,651.5249978362033
0,649.2862464076521
0,646.0858012888381
0,647.4465668189039
0,648.2003139846961
0,649.1378676323399
0,651.5231300529492
0,649.2883269754985
0,646.0913302439907
0,647.4534706586373
0,648.207312623234
0,649.1440635686828
0,651.5290592831846
0,649.2919697920802
0,646.092209255524
0,647.4514471694806
0,648.20415859658
0,649.1406421934546
