,HeadwayRew,SD,Reward,Action
190,-103.21799999999985,-371.1336671455298,-474.35166714552963,0
191,-134.016,-385.7544454989757,-519.7704454989757,0
192,-12.40199999999977,-345.72721906150235,-358.1292190615021,0
193,-23.20199999999977,-92.36990250557209,-115.57190250557186,0
194,-12.395999999999775,-105.93223725046542,-118.3282372504652,0
195,-164.02199999999985,-455.51055970196785,-619.5325597019677,0
196,-134.02199999999993,-533.59095756956,-667.61295756956,0
197,-93.2159999999998,-566.6733440783049,-659.8893440783047,0
198,-12.395999999999844,-533.4878651124335,-545.8838651124333,0
199,-6.200999999999885,-160.80310596779182,-167.0041059677917,0
200,-134.01599999999993,-671.5068428541887,-805.5228428541886,0
201,-134.01599999999993,-735.0849467162886,-869.1009467162886,0
202,-63.20999999999981,-700.5766981565973,-763.7866981565971,0
203,-6.197999999999956,-476.73510464407804,-482.933104644078,0
204,-84.01199999999984,-535.2323887807987,-619.2443887807985,0
205,-13.345499999999832,-404.4288812634429,-417.77438126344276,0
206,-61.448999999999906,-419.3465869659606,-480.7955869659605,0
207,-33.203999999999816,-382.3237182749137,-415.5277182749135,0
208,-13.352999999999861,-101.21635243378415,-114.56935243378402,0
209,-10.646999999999865,-108.41787470502992,-119.06487470502978,0
210,-114.01199999999992,-600.8083887563488,-714.8203887563487,0
211,-13.340999999999939,-484.1346770843373,-497.47567708433724,0
212,-31.447499999999877,-501.4173810310129,-532.8648810310128,0
213,-33.203999999999816,-518.9872820107338,-552.1912820107336,0
214,-13.345499999999832,-307.75581229279817,-321.101312292798,0
215,-10.646999999999865,-320.7441815528382,-331.3911815528381,0
216,-94.0079999999999,-592.3314040486307,-686.3394040486306,0
217,-33.203999999999816,-694.9920447186588,-728.1960447186586,0
218,-21.44099999999987,-715.41599009869,-736.85699009869,0
219,-12.395999999999775,-749.7430819213265,-762.1390819213262,0
220,-74.00999999999988,-522.3733743427418,-596.3833743427417,0
221,-6.200999999999885,-578.9113336446457,-585.1123336446456,0
222,-23.20199999999984,-618.2590638235723,-641.4610638235722,0
223,-13.346999999999866,-621.7512364282037,-635.0982364282036,0
224,-10.65299999999986,-641.2514327469374,-651.9044327469373,0
225,-84.00599999999993,-305.38100610366865,-389.38700610366857,0
226,-64.0079999999999,-318.1335289186323,-382.14152891863216,0
227,-12.395999999999844,-362.4011574055592,-374.79715740555906,0
228,-23.195999999999774,-376.4673026970603,-399.6633026970601,0
229,-12.395999999999844,-407.39901679911907,-419.7950167991189,0
230,-104.00999999999988,-579.7538979793256,-683.7638979793255,0
231,-84.00599999999993,-616.9891805282236,-700.9951805282236,0
232,-33.203999999999816,-655.6909527784836,-688.8949527784835,0
233,-13.340999999999939,-695.3087659450297,-708.6497659450296,0
234,-10.645499999999833,-574.4345035675425,-585.0800035675423,0
235,-94.0139999999999,-425.87605265173363,-519.8900526517335,0
236,-43.20599999999979,-463.34135244859044,-506.54735244859023,0
237,-44.00399999999981,-493.7904008787534,-537.7944008787532,0
238,-12.40199999999977,-485.42142057757974,-497.8234205775795,0
239,-12.395999999999844,-503.8417068440797,-516.2377068440795,0
240,-94.0079999999999,-642.4704428999049,-736.4784428999048,0
241,-43.205999999999854,-674.3188826924215,-717.5248826924214,0
242,-43.99799999999982,-713.2567560142702,-757.25475601427,0
243,-12.395999999999844,-193.0911241414846,-205.48712414148446,0
244,-12.395999999999775,-203.2342135457403,-215.63021354574008,0
245,-74.00399999999988,-606.4007329224536,-680.4047329224535,0
246,-103.21199999999985,-523.9179950675064,-627.1299950675062,0
247,-53.207999999999835,-568.7745149783779,-621.9825149783777,0
248,-84.00599999999986,-606.6437687986436,-690.6497687986434,0
249,-12.395999999999775,-554.7339903052633,-567.129990305263,0
250,-12.40199999999977,-603.5181843895749,-615.9201843895747,0
251,-44.15699999999995,-602.9017415798365,-647.0587415798365,0
252,-101.46299999999994,-620.7633678696649,-722.2263678696648,0
253,-53.207999999999835,-452.9830411346054,-506.19104113460526,0
254,-74.00999999999988,-488.24145210700374,-562.2514521070036,0
255,-12.40199999999977,-541.6162684246312,-554.0182684246311,0
256,-12.395999999999844,-576.8637235565742,-589.259723556574,0
257,-64.15349999999987,-695.313878762678,-759.4673787626779,0
258,-91.45499999999997,-714.7358548598372,-806.1908548598371,0
259,-74.00399999999995,-274.06747749819243,-348.0714774981924,0
260,-12.395999999999844,-232.39939758958067,-244.79539758958052,0
261,-34.14899999999991,-546.7771626133956,-580.9261626133955,0
262,-61.45349999999987,-564.9638838014338,-626.4173838014336,0
263,-83.21399999999983,-602.23174848964,-685.4457484896399,0
264,-94.0079999999999,-460.68894663922157,-554.6969466392214,0
265,-12.40199999999977,-481.4163363336238,-493.81833633362356,0
266,-12.395999999999775,-7.075466219424853,-19.471466219424627,0
267,-154.02599999999987,-286.385216486854,-440.41121648685385,0
268,-71.45699999999995,-299.2072841507855,-370.6642841507854,0
269,-12.40199999999977,-264.08931990689985,-276.4913199068996,0
270,-107.02199999999993,-453.31935640218245,-560.3413564021823,0
271,-164.02199999999993,-469.16491769952285,-633.1869176995228,0
272,-23.18999999999985,-419.4589372036314,-442.64893720363125,0
273,-12.395999999999775,-446.78070683501994,-459.17670683501973,0
274,-12.395999999999844,-121.782479126606,-134.17847912660585,0
275,-114.01199999999999,-408.7695071797798,-522.7815071797797,0
276,-194.02800000000005,-437.26124787006785,-631.2892478700679,0
277,-13.346999999999866,-563.7347475147825,-577.0817475147824,0
278,-10.65299999999986,-580.2200693606599,-590.8730693606598,0
279,-12.395999999999775,-617.184325969335,-629.5803259693347,0
280,-134.16899999999993,-564.5124258055697,-698.6814258055697,0
281,-161.4734999999999,-583.900113223334,-745.3736132233339,0
282,-224.04,-603.5316975934238,-827.5716975934238,0
283,-12.40199999999977,-514.9589789488091,-527.3609789488089,0
284,-33.203999999999816,-531.3223785989068,-564.5263785989066,0
285,-12.40199999999977,-518.2381648967543,-530.6401648967541,0
286,-184.03199999999995,-453.3250048254563,-637.3570048254562,0
287,-224.0339999999999,-531.2067477817736,-755.2407477817735,0
288,-143.21999999999989,-550.3725001204991,-693.592500120499,0
289,-12.395999999999844,-667.7037433539587,-680.0997433539585,0
290,-23.20199999999977,-543.4171745128741,-566.6191745128739,0
291,-12.395999999999844,-577.2511055761512,-589.647105576151,0
292,-174.02399999999997,-592.3379694059803,-766.3619694059803,0
293,-234.03599999999994,-660.8347070183286,-894.8707070183285,0
294,-12.395999999999775,-851.2115835677989,-863.6075835677987,0
295,-33.203999999999816,-524.9171828859186,-558.1211828859184,0
296,-12.395999999999775,-146.5438690479938,-158.9398690479936,0
297,-204.02999999999997,-498.3563205400552,-702.3863205400552,0
298,-203.23199999999989,-520.9990403062178,-724.2310403062177,0
299,-294.05400000000003,-556.1517778448614,-850.2057778448614,0
300,-12.40199999999977,-619.7593403894774,-632.1613403894772,0
301,-14.905499999999847,-127.76116606995866,-142.66666606995852,0
302,-10.646999999999865,-135.34201942568401,-145.9890194256839,0
303,-204.03599999999997,-366.1765497073175,-570.2125497073175,0
304,-203.23199999999989,-123.5601293118276,-326.79212931182747,0
305,-314.052,-142.3780374761345,-456.43003747613454,0
306,-12.395999999999844,-272.47816426275335,-284.8741642627532,0
307,-42.551999999999836,-310.3829086789413,-352.93490867894116,0
308,-13.95599999999979,-328.3672520551071,-342.3232520551069,0
309,-204.0299999999999,-674.1619678451825,-878.1919678451824,0
310,-223.22999999999996,-713.5797853078519,-936.8097853078518,0
311,-353.4179999999999,-670.9234233502361,-1024.341423350236,0
312,-12.395999999999775,-898.9882312911556,-911.3842312911553,0
313,-82.56599999999987,-1005.4081072988333,-1087.9741072988331,0
314,-28.00199999999977,-322.2199386892265,-350.2219386892263,0
315,-214.03199999999995,-549.7906510663855,-763.8226510663854,0
316,-213.23399999999992,-579.8441045277217,-793.0781045277216,0
317,-344.06399999999996,-108.76447030165687,-452.8284703016568,0
318,-12.40199999999977,-233.1834256545692,-245.58542565456895,0
319,-84.76799999999984,-280.0437822912696,-364.8117822912695,0
320,-27.995999999999842,-410.8833897835249,-438.87938978352474,0
321,-214.03799999999987,-652.900981943068,-866.9389819430679,0
322,-193.22999999999982,-692.9493552121173,-886.1793552121171,0
323,-344.05800000000005,-682.9350863897844,-1026.9930863897844,0
324,-12.395999999999844,-959.5369502467788,-971.9329502467787,0
325,-83.2019999999999,-982.8449063814699,-1066.0469063814699,0
326,-35.79599999999977,-423.4296635806235,-459.2256635806233,0
327,-177.03300000000004,-718.5337075523242,-895.5667075523243,0
328,-393.4260000000001,-759.5840411406466,-1153.0100411406468,0
329,-12.395999999999775,-989.0281941830016,-1001.4241941830013,0
330,-45.16199999999985,-278.4362683910908,-323.59826839109064,0
331,-194.0339999999999,-587.2121507598425,-781.2461507598424,0
332,-183.23399999999984,-624.6189763011972,-807.852976301197,0
333,-425.27400000000006,-643.7388290292889,-1069.012829029289,0
334,-133.21799999999985,-976.9719318156258,-1110.1899318156256,0
335,-12.40199999999977,-1026.1654642405385,-1038.5674642405384,0
336,-85.16399999999996,-831.7573925129851,-916.9213925129851,0
337,-254.0399999999999,-277.4757086465208,-531.5157086465207,0
338,-446.832,-289.024679838168,-735.856679838168,0
339,-133.22399999999985,-364.4074947393676,-497.63149473936744,0
340,-123.20999999999981,-343.6317069189047,-466.8417069189045,0
341,-13.95599999999979,-358.1860270864848,-372.1420270864846,0
342,-105.16799999999985,-438.5534238328958,-543.7214238328957,0
343,-456.834,-666.6181140653171,-1123.4521140653171,0
344,-174.02399999999997,-787.6665361828076,-961.6905361828076,0
345,-133.22399999999985,-834.8039949592958,-968.0279949592956,0
346,-17.075999999999816,-957.2549201870012,-974.330920187001,0
347,-123.2159999999998,-981.0068495626771,-1104.2228495626769,0
348,-135.1799999999999,-834.5943658781525,-969.7743658781524,0
349,-456.84000000000003,-101.69961761099313,-558.5396176109932,0
350,-214.03799999999987,-159.64020657577328,-373.6782065757732,0
351,-103.21799999999985,-176.88665548562136,-280.1046554856212,0
352,-13.961999999999785,-275.2587550328277,-289.22075503282747,0
353,-83.20799999999983,-370.3253029432367,-453.53330294323655,0
354,-155.178,-480.247587766514,-635.425587766514,0
355,-456.83400000000006,-151.30908396024637,-608.1430839602465,0
356,-124.01999999999981,-232.40475229411487,-356.4247522941147,0
357,-203.23199999999989,-252.74180940679804,-455.97380940679795,0
358,-13.95599999999979,-357.8901305646127,-371.8461305646125,0
359,-117.888,-105.83414172919606,-223.72214172919607,0
360,-215.1899999999999,-194.52493413441888,-409.7149341344188,0
361,-466.836,-252.9928830795224,-719.8288830795224,0
362,-144.01799999999983,-342.7975285143631,-486.8155285143629,0
363,-242.59199999999996,-367.48305932231614,-610.0750593223161,0
364,-21.75599999999979,-519.611764258235,-541.3677642582347,0
365,-115.9679999999999,-251.0488996191778,-367.0168996191777,0
366,-225.19799999999995,-320.1288629425483,-545.3268629425482,0
367,-486.846,-390.54947047575024,-877.3954704757502,0
368,-164.02199999999985,-522.532936760928,-686.5549367609278,0
369,-261.318,-557.1210550679269,-818.4390550679269,0
370,-35.80199999999977,-538.7515650918231,-574.5535650918229,0
371,-205.98599999999996,-278.9326083483249,-484.9186083483248,0
372,-537.204,-275.883236170667,-813.087236170667,0
373,-278.39399999999983,-316.7290956006411,-595.1230956006409,0
374,-157.03199999999995,-403.2837366200406,-560.3157366200405,0
375,-65.15999999999987,-564.9412270316268,-630.1012270316266,0
376,-255.99000000000004,-804.3463343333865,-1060.3363343333865,0
377,-601.248,-477.1633775646334,-1078.4113775646333,0
378,-278.3999999999998,-604.1889623472297,-882.5889623472294,0
379,-276.79799999999994,-621.3488302788451,-898.1468302788451,0
380,-173.23199999999989,-656.5081128380839,-829.7401128380837,0
381,-85.16399999999989,-437.1410552924791,-522.305055292479,0
382,-306.006,-588.3513085072746,-894.3573085072745,0
383,-662.826,-395.5289060935441,-1058.354906093544,0
384,-276.8039999999999,-560.3232192226197,-837.1272192226197,0
385,-183.23399999999984,-597.0911143945193,-780.3251143945191,0
386,-287.7599999999998,-594.1478342036507,-881.9078342036505,0
387,-115.17599999999989,-885.4323608020861,-1000.608360802086,0
388,-296.0040000000001,-547.3366412811123,-843.3406412811123,0
389,-682.83,-416.3857973349022,-1099.2157973349022,0
390,-276.79799999999994,-626.0207122949066,-902.8187122949066,0
391,-193.2359999999999,-662.4555825780993,-855.6915825780992,0
392,-287.7539999999998,-690.3214991742777,-978.0754991742775,0
393,-155.17799999999986,-1101.033899972607,-1256.211899972607,0
394,-275.9939999999999,-1181.5417437493363,-1457.5357437493362,0
395,-692.826,-547.9503738681288,-1240.7763738681288,0
396,-296.8019999999999,-843.5046117242039,-1140.3066117242038,0
397,-279.9599999999998,-864.5633727816347,-1144.5233727816344,0
398,-183.23399999999992,-553.1447660623954,-736.3787660623954,0
399,-185.1839999999999,-920.0925672030082,-1105.2765672030082,0
400,-235.99199999999996,-1070.5177999454284,-1306.5097999454283,0
401,-702.8340000000001,-1119.290999795059,-1822.124999795059,0
402,-401.1779999999998,-934.1878962797344,-1335.3658962797342,2
403,-286.806,-1011.1261592897298,-1297.9321592897297,0
404,-163.2299999999999,-1085.2886492644354,-1248.5186492644352,0
405,-269.39939999999984,-1496.5045624907248,-1765.9039624907246,0
406,-778.4387999999999,-1029.4544574676436,-1807.8932574676435,0
407,-255.9959999999999,-1216.894137639845,-1472.8901376398449,2
408,-522.0459,-993.894090042909,-1515.939990042909,0
409,-286.8,-1019.2342332468147,-1306.0342332468147,0
410,-153.22799999999987,-770.3318440776028,-923.5598440776026,0
411,-269.3993999999998,-1132.659841062424,-1402.0592410624238,0
412,-778.4387999999999,-1236.829575972373,-2015.268375972373,0
413,-245.98799999999986,-1430.527970909886,-1676.515970909886,2
414,-522.0503999999999,-1577.8388718609883,-2099.889271860988,0
415,-266.94899999999996,-1637.1716922790965,-1904.1206922790966,0
416,-131.4734999999999,-1426.0088027622958,-1557.4823027622956,0
417,-269.3933999999999,-1820.9181078663469,-2090.311507866347,0
418,-778.4387999999999,-887.2862365412617,-1665.7250365412615,0
419,-235.99199999999996,-1153.5170200545615,-1389.5090200545615,2
420,-522.0503999999999,-1267.0541249510834,-1789.1045249510832,0
421,-276.8039999999999,-1306.4318577288632,-1583.235857728863,0
422,-103.21799999999985,-1363.5226616704576,-1466.7406616704575,0
423,-269.39939999999984,-1638.2432610031465,-1907.6426610031463,0
424,-778.4387999999999,-891.2045500332683,-1669.6433500332682,0
425,-265.9980000000001,-1208.9695240162177,-1474.9675240162178,2
426,-114.1709999999999,-948.9536131971889,-1063.1246131971889,0
427,-264.249,-970.4028642212929,-1234.651864221293,0
428,-269.3993999999998,-1109.0190755798567,-1378.4184755798565,0
429,-778.4387999999999,-232.5823725048827,-1011.0211725048825,0
430,-255.99000000000004,-501.2815963995575,-757.2715963995576,1
431,-522.0503999999999,-589.4282983441573,-1111.4786983441572,0
432,-97.01699999999995,-607.9076346141923,-704.9246346141922,0
433,-269.3933999999999,-777.1667517335003,-1046.5601517335,0
434,-778.4387999999999,-757.9901047433858,-1536.4289047433858,0
435,-265.99799999999993,-1353.9898026039766,-1619.9878026039764,2
436,-266.9535,-1408.9761148515693,-1675.9296148515693,0
437,-121.47299999999996,-1436.8366500367704,-1558.3096500367703,0
438,-269.39939999999984,-1642.5485411396523,-1911.9479411396521,0
439,-778.4387999999999,-550.5262078734813,-1328.9650078734812,0
440,-351.96599999999984,-1096.9859798557136,-1448.9519798557135,0
441,-273.147,-1143.401941576102,-1416.548941576102,0
442,-131.47499999999994,-1166.82517970774,-1298.30017970774,0
443,-235.19399999999993,-1372.7783550967806,-1607.9723550967806,0
444,-778.4387999999999,-411.37439422285655,-1189.8131942228565,0
445,-265.9919999999999,-903.3650148195911,-1169.357014819591,2
446,-276.79799999999994,-950.4365470666625,-1227.2345470666623,0
447,-123.22199999999987,-1034.7752536447495,-1157.9972536447494,0
448,-269.3933999999999,-1265.157881671515,-1534.551281671515,0
449,-778.4387999999999,-968.9682760544847,-1747.4070760544846,0
450,-523.0014,-1669.647717999885,-2192.6491179998848,2
451,-303.006,-1699.0173248086671,-2002.023324808667,0
