,Bus,Headway,Time
133,bus.5,26.91599999999997,12:52:42
134,bus.0,20.200999999999993,12:52:43
135,bus.1,25.40100000000004,12:52:43
136,bus.0,20.200999999999993,12:52:43
137,bus.1,25.40100000000004,12:52:43
138,bus.5,26.91599999999997,12:52:44
139,bus.0,20.200999999999993,12:52:44
140,bus.1,25.40100000000004,12:52:44
141,bus.0,20.200999999999993,12:52:45
142,bus.1,25.40100000000004,12:52:45
143,bus.5,26.918499999999966,12:52:45
144,bus.0,20.200999999999993,12:52:45
145,bus.1,20.200999999999993,12:52:45
146,bus.5,95.00999999999992,12:52:46
147,bus.0,20.200999999999993,12:52:46
148,bus.1,25.40100000000004,12:52:46
149,bus.5,26.91599999999997,12:52:46
150,bus.0,20.200999999999993,12:52:47
151,bus.1,25.40100000000004,12:52:47
