,HeadwayRew,SD,Reward,Action
207,-1117.6427999999996,-1580.3996045304493,-2698.042404530449,2
208,-1097.7818687499998,-1804.5189580605686,-2902.3008268105687,2
209,-355.81859999999983,-1681.6844607581872,-2037.503060758187,2
210,-778.4387999999999,-1707.7578660011754,-2486.1966660011753,2
211,-1012.5479999999998,-1831.4499380424124,-2843.997938042412,2
212,-1.5599999999999794,-2093.428758971484,-2094.988758971484,2
213,-1147.6547999999998,-2267.266265792353,-3414.9210657923527,2
214,-1127.8218,-2634.350703683927,-3762.172503683927,2
215,-345.8105999999999,-1699.5216215812682,-2045.3322215812682,2
216,-778.4387999999999,-1768.1958975809846,-2546.6346975809847,2
217,-1017.8699999999999,-1829.6088625714515,-2847.4788625714514,2
218,-1.5599999999999965,-1303.6505918211196,-1305.2105918211196,2
219,-1147.6547999999998,-1491.114853240875,-2638.7696532408745,2
220,-1127.8173,-1782.7080383506436,-2910.5253383506433,2
221,-347.56110000000007,-1843.6499700925397,-2191.2110700925396,2
222,-1007.8739999999999,-2009.7035477900715,-3017.5775477900715,2
223,-762.8387999999999,-2072.2216170091465,-2835.0604170091465,2
224,-1.5599999999999965,-1047.006169991371,-1048.566169991371,2
225,-1207.6607999999997,-1166.6324509268356,-2374.2932509268353,2
226,-369.01259999999985,-1542.3368316364044,-1911.3494316364042,2
227,-1146.8183999999999,-1601.1787283123642,-2747.997128312364,2
228,-1017.8699999999999,-1700.9987037032097,-2718.8687037032096,2
229,-762.8387999999999,-1761.4631528615319,-2524.301952861532,2
230,-32.752999999999936,-1034.3991250963045,-1067.1521250963044,2
231,-1206.773,-1187.3975179170436,-2394.1705179170435,2
232,-369.0065999999998,-1590.504061261363,-1959.5106612613627,2
233,-1136.8224,-1653.0354745134782,-2789.8578745134782,2
234,-1014.7499999999998,-1775.737183694579,-2790.4871836945786,2
235,-769.0788,-1840.8449542412736,-2609.923754241274,2
236,-23.63879999999986,-1210.9283835140707,-1234.5671835140706,2
237,-1187.6627999999998,-1370.8711500356262,-2558.533950035626,2
238,-369.01259999999996,-1748.9111923962546,-2117.9237923962546,2
239,-1167.8253,-1779.7567024736836,-2947.5820024736836,2
240,-778.4387999999999,-1986.7741089514934,-2765.2129089514933,2
241,-1014.7559999999999,-2020.020089009018,-3034.7760890090176,2
242,-1.5599999999999965,-1717.7699134504467,-1719.3299134504466,2
243,-1206.0678740740739,-1801.7673850971996,-3007.8352591712737,2
244,-1206.8544,-2280.6945499123726,-3487.5489499123723,2
245,-317.5595999999999,-2344.3663770835824,-2661.9259770835824,2
246,-1055.4298333333331,-894.4424855741145,-1949.8723189074476,2
247,-773.7588,-917.1563655609052,-1690.9151655609053,2
248,-1.5599999999999965,-970.9751999350389,-972.5351999350388,2
249,-1213.3481999999997,-1039.6906265273765,-2253.038826527376,2
250,-1156.8264,-1487.0418790336741,-2643.8682790336743,2
251,-1054.0464,-922.0991432595522,-1976.1455432595521,2
252,-778.4387999999999,-971.8391013377106,-1750.2779013377105,2
253,-13.636799999999885,-1074.5753161133007,-1088.2121161133007,2
254,-1232.6610888888886,-1181.7050520328667,-2414.3661409217552,2
255,-1186.8278999999998,-1749.680544810649,-2936.508444810649,2
256,-990.8424,-1521.4917515386012,-2512.334151538601,2
257,-811.6427999999997,-1607.8391586225284,-2419.481958622528,2
258,-247.00260000000014,-1696.7029763632763,-1943.7055763632766,2
259,-1.5599999999999965,-1946.4324867704906,-1947.9924867704906,2
260,-1147.6487999999997,-2145.932669545394,-3293.5814695453937,2
261,-1086.8064,-2500.490693843911,-3587.2970938439107,2
262,-285.80459999999977,-1899.2599432995532,-2185.064543299553,2
263,-778.4387999999999,-1961.7941139568027,-2740.232913956803,2
264,-1.5599999999999965,-2579.3131305747966,-2580.8731305747965,2
265,-1057.7897999999998,-2829.422369593405,-3887.2121695934047,2
266,-1049.7317999999998,-2865.9713397031733,-3915.7031397031733,2
267,-415.8246,-1265.8164883671814,-1681.6410883671813,2
268,-762.8387999999999,-1399.2972279763235,-2162.1360279763235,2
269,-1095.96,-1611.335132739307,-2707.295132739307,2
270,-1.5599999999999965,-1900.9192334821128,-1902.4792334821127,2
271,-1077.6407999999997,-2087.478015586166,-3165.1188155861655,2
272,-550.05,-2119.5313892462177,-2669.5813892462174,2
273,-1009.7873999999998,-2184.4786866028753,-3194.266086602875,2
274,-715.6727999999998,-1188.7630863866677,-1904.4358863866676,2
275,-1145.9759999999999,-1370.100094883582,-2516.076094883582,2
276,-0.4199999999999761,-1510.029254683498,-1510.449254683498,2
277,-559.0505999999997,-1673.5379858252397,-2232.5885858252395,2
278,-1107.6407999999997,-1701.6033259514065,-2809.244125951406,2
279,-1087.8077999999998,-1817.639622025102,-2905.447422025102,2
280,-735.6768,-2046.3184198837564,-2781.9952198837564,2
281,-1105.962,-2226.424441914783,-3332.386441914783,2
282,-1.5599999999999965,-672.531901762949,-674.091901762949,2
283,-1127.6507999999997,-771.9546100646074,-1899.605410064607,2
284,-509.0346,-834.9950119611494,-1344.0296119611494,2
285,-1107.8177999999998,-943.3295830314145,-2051.1473830314144,2
286,-705.6707999999998,-1160.5375402037723,-1866.208340203772,2
287,-1125.966,-1265.523394577209,-2391.489394577209,2
288,-1.5599999999999965,-1001.3180558088867,-1002.8780558088866,2
289,-1147.6547999999998,-1157.1441780905648,-2304.7989780905646,2
290,-539.0465999999999,-1212.0554369426434,-1751.1020369426433,2
291,-1127.8173,-1257.7595685273964,-2385.576868527396,2
292,-695.6687999999999,-1518.7822958614652,-2214.451095861465,2
293,-1095.9660000000001,-1549.2277656948963,-2645.1937656948967,2
294,-2.641199999999975,-1728.9187835176065,-1731.5599835176065,2
295,-1177.6547999999998,-1918.6001803977351,-3096.254980397735,2
296,-529.0445999999998,-2049.437256907369,-2578.4818569073686,2
297,-1157.8218,-2298.8597586629767,-3456.6815586629764,2
298,-715.6727999999998,-2525.6897537548475,-3241.3625537548473,2
299,-1075.956,-2561.6036442041536,-3637.5596442041533,2
300,-1.5599999999999965,-1569.1524035464356,-1570.7124035464356,2
301,-1147.6547999999998,-1729.0775996338498,-2876.7323996338496,2
302,-529.0386,-1811.691205905564,-2340.729805905564,2
303,-1127.8218,-2030.571918341125,-3158.393718341125,2
304,-745.6787999999998,-2213.043447883982,-2958.7222478839817,2
305,-1095.9599999999998,-2371.036760341115,-3466.996760341115,2
306,-1.5599999999999965,-988.5194428481864,-990.0794428481863,2
307,-1117.6487999999997,-1135.5313215504991,-2253.180121550499,2
308,-499.03859999999986,-1213.5495631502747,-1712.5881631502746,2
309,-1097.8112999999998,-1321.813421024314,-2419.6247210243137,2
310,-762.8387999999999,-1290.3398359433156,-2053.1786359433154,2
311,-1095.966,-1485.932420700514,-2581.898420700514,2
312,-1.5599999999999965,-1108.716537262794,-1110.276537262794,2
313,-1113.3221999999996,-1191.4687196901143,-2304.7909196901137,2
314,-489.0365999999997,-1336.4602084943976,-1825.4968084943973,2
315,-1063.4063999999998,-1396.6716324494064,-2460.0780324494062,2
316,-745.6787999999998,-1355.6899940620644,-2101.3687940620644,2
317,-1186.8278999999998,-1668.3684272033229,-2855.1963272033227,2
318,-5.875199999999915,-1612.0700270838802,-1617.9452270838801,2
319,-1105.5417555555553,-1736.5371247271266,-2842.078880282682,2
320,-529.0385999999999,-1800.1690176820125,-2329.2076176820124,2
321,-1063.4124,-1930.2852048912935,-2993.6976048912934,2
322,-745.6787999999998,-1619.3343104155144,-2365.0131104155143,2
323,-1186.8264,-1919.6389275648226,-3106.4653275648225,2
324,-1.5599999999999965,-2205.298916246956,-2206.858916246956,2
325,-1093.3241999999998,-2306.988036379903,-3400.312236379903,2
326,-590.0579999999998,-2341.482562395031,-2931.540562395031,2
327,-1047.9527999999998,-2508.140514405044,-3556.093314405044,2
328,-715.6727999999998,-1514.8957408203232,-2230.568540820323,2
329,-1226.8404,-1842.0909070944356,-3068.9313070944354,2
330,-611.8146,-2087.5147209061784,-2699.3293209061785,2
331,-1.5599999999999965,-2253.8686531285616,-2255.4286531285616,2
332,-1040.7251999999999,-2320.831181327548,-3361.556381327548,2
333,-1041.8651999999997,-2354.6671017364642,-3396.532301736464,2
334,-665.6627999999997,-1009.6234655663577,-1675.2862655663575,2
335,-1306.6989,-1318.7028892059045,-2625.4017892059046,2
336,-704.5785000000001,-1342.1375124115348,-2046.7160124115348,2
337,-1.5599999999999965,-1611.7248603764713,-1613.2848603764712,2
338,-999.8747999999998,-1665.208176174979,-2665.0829761749787,2
339,-1044.4427999999998,-465.3097451041499,-1509.7525451041497,2
340,-615.6527999999998,-543.8787232054178,-1159.5315232054177,2
341,-815.4059999999998,-720.0108972940774,-1535.4168972940772,2
342,-1269.1919999999998,-817.3601626917939,-2086.5521626917935,2
343,-1.5599999999999965,-1092.4180152304336,-1093.9780152304336,2
344,-1040.1162,-1145.347719641895,-2185.463919641895,2
345,-897.8165999999999,-1503.945871883545,-2401.762471883545,2
346,-512.4408,-1559.676397704202,-2072.1171977042018,2
347,-1343.4503999999995,-1761.4747823596256,-3104.925182359625,2
348,-1.5599999999999965,-1081.5176599986191,-1083.077659998619,2
349,-1087.6367999999998,-1263.9246320708983,-2351.5614320708983,2
350,-1068.4458,-1374.5469006993621,-2442.992700699362,2
351,-907.8186,-1519.4921735749595,-2427.3107735749595,2
352,-512.4408,-1579.5807893235472,-2092.0215893235472,2
353,-1301.946,-1879.651375181638,-3181.597375181638,2
354,-0.4199999999999761,-2085.4885278993984,-2085.9085278993985,2
355,-1087.6427999999996,-2291.6548806969654,-3379.297680696965,2
356,-1068.4517999999998,-2433.2868331173413,-3501.738633117341,2
357,-917.8206,-2615.1377042561685,-3532.9583042561685,2
358,-512.4348,-2766.5856845577728,-3279.0204845577728,2
359,-1331.9579999999999,-3127.894139122288,-4459.852139122288,2
360,-1.5599999999999965,-2309.064128602755,-2310.624128602755,2
361,-1077.6407999999997,-2560.38366113796,-3638.02446113796,2
362,-1060.6472999999999,-2671.4052255112647,-3732.0525255112643,2
363,-937.8246,-2820.682754228132,-3758.507354228132,2
364,-489.9257999999999,-2940.3532627900345,-3430.2790627900345,2
365,-1401.729,-3398.9487569279745,-4800.677756927975,2
366,-0.4199999999999761,-2667.3213702556022,-2667.7413702556023,2
367,-1060.7976,-2858.2106889139964,-3919.0082889139967,2
368,-1067.6327999999996,-2897.2039737573805,-3964.83677375738,2
369,-1054.4057999999998,-3006.2300880375446,-4060.6358880375446,2
370,-503.08079999999995,-3215.7391249913294,-3718.8199249913296,2
371,-1421.9699999999998,-3844.721664828288,-5266.691664828288,2
372,-1.5599999999999965,-3021.955808743735,-3023.515808743735,2
373,-1037.6111999999998,-3064.623931251598,-4102.235131251598,2
374,-1039.7628,-3044.292423536215,-4084.055223536215,2
375,-1351.962,-3949.852133941219,-5301.81413394122,2
376,-848.3972,-2519.3087224254373,-3367.705922425437,2
377,-1.5599999999999965,-2755.517361384045,-2757.077361384045,2
378,-991.6727999999998,-2981.4125302539996,-3973.0853302539995,2
379,-1062.048,-3019.8310789770276,-4081.8790789770273,2
380,-382.14000000000004,-3336.81762162693,-3718.9576216269297,2
381,-850.7229,-3889.041459023033,-4739.764359023033,2
382,-452.7915,-2917.7970980785412,-3370.588598078541,2
383,-1.5599999999999965,-3104.744501923182,-3106.3045019231818,2
384,-887.3321999999998,-3220.437938472896,-4107.770138472895,2
385,-769.6458749999999,-3668.3067731887177,-4437.952648188718,2
386,-695.631675,-4060.90182704395,-4756.53350204395,2
387,-1442.8239,-4291.180648725943,-5734.004548725943,2
388,-1.5599999999999965,-2075.4568918674267,-2077.0168918674267,2
389,-847.3301999999998,-2180.7805299937913,-3028.110729993791,2
390,-838.1246039062497,-2216.4560087872014,-3054.5806126934513,2
391,-839.89419609375,-2435.434895226906,-3275.329091320656,2
392,-715.6727999999998,-2326.014040274812,-3041.686840274812,2
393,-1492.8383999999999,-2702.84573551655,-4195.68413551655,2
394,-1.5599999999999965,-1321.0022996026753,-1322.5622996026752,2
395,-817.3181999999998,-1407.5114915654826,-2224.8296915654823,2
396,-812.8092,-1511.271209942147,-2324.080409942147,2
397,-778.4387999999999,-742.8801488501059,-1521.3189488501057,2
398,-1392.8183999999997,-966.335834767373,-2359.1542347673726,2
399,-1.5599999999999965,-1379.6201840442254,-1381.1801840442254,2
400,-730.7507999999999,-1407.352933702133,-2138.103733702133,2
401,-805.4039999999999,-1463.4438181525416,-2268.8478181525415,2
402,-778.4387999999999,-1282.1392626734778,-2060.5780626734777,2
403,-775.987,-1333.1186443824122,-2109.1056443824123,2
404,-1451.9759999999999,-1871.5417895414466,-3323.5177895414463,2
405,-693.984,-2096.659447523343,-2790.6434475233427,2
406,-848.808,-2128.602142252046,-2977.410142252046,2
407,-1.5599999999999965,-2107.4151905961853,-2108.9751905961853,2
408,-762.8387999999999,-2259.641236765007,-3022.480036765007,2
409,-762.8387999999999,-2321.778809447618,-3084.617609447618,2
410,-1501.992,-2978.196164720444,-4480.188164720444,2
411,-827.8026,-3082.5075656390886,-3910.3101656390886,2
412,-745.8498000000001,-3152.9599023069673,-3898.809702306967,2
413,-1.5599999999999965,-3499.3415894993736,-3500.9015894993736,2
414,-773.7588,-3539.0266741012283,-4312.785474101228,2
415,-735.6768,-3740.690444289664,-4476.367244289664,2
416,-1531.845,-4649.804610948722,-6181.6496109487225,2
417,-633.9780000000001,-4695.73480085918,-5329.71280085918,2
418,-23.63879999999986,-2565.2784817420684,-2588.917281742068,2
419,-778.4387999999999,-2604.152952283888,-3382.591752283888,2
420,-725.6747999999999,-2844.3786361093985,-3570.0534361093983,2
421,-1411.9679999999998,-3731.3215132919804,-5143.28951329198,2
422,-705.8372999999999,-3778.8671158018897,-4484.70441580189,2
423,-0.4199999999999761,-3066.7812768438507,-3067.201276843851,2
424,-811.6427999999997,-3108.7204827710066,-3920.363282771006,2
425,-752.8379999999999,-3236.054367590261,-3988.8923675902606,2
426,-735.6768,-3322.1637144420743,-4057.840514442074,2
427,-1441.98,-4280.0481783373525,-5722.028178337352,2
428,-674.9874,-4328.03670142582,-5003.02410142582,2
429,-800.7429999999997,-3012.9951541429486,-3813.7381541429486,2
430,-1.5599999999999965,-3053.779455036005,-3055.339455036005,2
431,-775.9960750000001,-3094.822519951669,-3870.818594951669,2
432,-705.6707999999998,-3379.375579896381,-4085.046379896381,2
433,-685.80993125,-4277.126784679433,-4962.9367159294325,2
434,-1461.9840000000002,-4327.577143416651,-5789.561143416651,2
435,-811.6367999999998,-3594.4531395223707,-4406.0899395223705,2
436,-774.3245999999999,-3732.146572535555,-4506.4711725355555,2
437,-1.5599999999999965,-3778.7102260192205,-3780.2702260192204,2
438,-695.6687999999999,-4036.998910081597,-4732.667710081597,2
439,-675.8312999999999,-4950.622752633136,-5626.454052633136,2
440,-1461.9779999999998,-5112.014785668063,-6573.992785668063,2
441,-831.6467999999999,-3440.64684164023,-4272.29364164023,2
