,meanWaitTime,action
0,0.0,No action
1,10.083333333333334,Hold
2,19.333333333333332,Hold
3,28.75,Skip
4,16.666666666666668,Hold
5,17.583333333333332,Hold
6,18.583333333333332,Hold
7,24.416666666666668,No action
8,25.416666666666668,Hold
9,27.333333333333332,Hold
10,14.666666666666666,Hold
11,3.4166666666666665,Hold
12,9.083333333333334,Hold
13,10.25,Hold
14,6.25,Hold
15,7.75,No action
16,10.25,Hold
17,11.666666666666666,Hold
18,8.166666666666666,Hold
19,9.166666666666666,Hold
20,4.75,Hold
21,5.25,Hold
22,9.0,Hold
23,10.5,Hold
24,8.833333333333334,Hold
25,9.666666666666666,Hold
26,7.333333333333333,Hold
27,9.0,Hold
28,13.833333333333334,Hold
29,19.333333333333332,Hold
30,16.75,Hold
31,12.083333333333334,Hold
32,10.5,Hold
33,11.166666666666666,Hold
34,13.083333333333334,Hold
35,17.0,Hold
36,18.416666666666668,Hold
37,12.25,Hold
38,15.0,Hold
39,15.583333333333334,Hold
40,11.666666666666666,Hold
41,15.5,Hold
42,16.75,Hold
43,13.5,Hold
44,14.166666666666666,Hold
45,14.5,Hold
46,9.083333333333334,Hold
47,14.75,Hold
48,16.416666666666668,Hold
49,11.0,Hold
50,11.333333333333334,Hold
51,12.0,Hold
52,6.166666666666667,Hold
53,13.083333333333334,Hold
54,15.75,Hold
55,16.083333333333332,Hold
56,16.416666666666668,Hold
57,9.0,Skip
58,9.666666666666666,Hold
59,14.333333333333334,Hold
60,16.083333333333332,Hold
61,16.75,Hold
62,19.083333333333332,Hold
63,19.75,Skip
64,14.75,Hold
65,19.75,Hold
66,18.75,Hold
67,18.75,Hold
68,19.583333333333332,Hold
69,20.75,No action
70,15.0,Hold
71,17.333333333333332,No action
72,18.916666666666668,No action
73,17.583333333333332,Hold
74,16.166666666666668,Hold
75,17.833333333333332,Hold
76,13.333333333333334,No action
77,11.083333333333334,Hold
78,8.333333333333334,Hold
79,12.416666666666666,Hold
80,9.083333333333334,Hold
81,9.5,No action
82,10.0,Skip
83,5.0,Hold
84,3.25,Hold
85,6.333333333333333,Skip
86,6.833333333333333,Hold
87,6.166666666666667,Hold
88,4.75,Skip
89,6.833333333333333,Hold
90,7.833333333333333,Hold
91,8.5,Hold
92,14.0,Hold
93,14.333333333333334,Hold
94,9.916666666666666,Hold
95,8.5,Hold
96,9.166666666666666,Hold
97,9.333333333333334,Hold
98,6.833333333333333,Hold
99,7.083333333333333,Hold
100,10.666666666666666,Skip
101,11.666666666666666,Hold
102,13.0,Hold
103,22.083333333333332,Hold
104,21.083333333333332,No action
105,15.916666666666666,Hold
106,16.583333333333332,No action
107,17.416666666666668,Hold
108,22.75,No action
109,23.166666666666668,Hold
110,17.583333333333332,Hold
111,17.333333333333332,No action
112,18.333333333333332,Hold
113,17.0,Hold
114,18.916666666666668,Hold
115,19.5,Hold
116,20.083333333333332,No action
117,20.666666666666668,Hold
118,16.833333333333332,Hold
119,20.666666666666668,Hold
120,27.5,Skip
121,28.833333333333332,Hold
122,27.833333333333332,Hold
123,24.583333333333332,Hold
124,31.0,Hold
125,32.666666666666664,Hold
126,32.0,Hold
127,32.75,No action
128,33.916666666666664,No action
129,22.0,Hold
130,18.083333333333332,Hold
131,19.416666666666668,Hold
132,20.916666666666668,Hold
133,19.5,Hold
134,15.75,No action
135,16.75,Hold
136,14.583333333333334,Hold
137,13.583333333333334,Hold
138,10.916666666666666,Hold
139,8.166666666666666,No action
140,13.75,Hold
141,14.25,Hold
142,16.25,Hold
143,17.25,Hold
144,17.75,Skip
145,15.166666666666666,Hold
146,20.5,Hold
147,25.083333333333332,No action
148,23.083333333333332,Hold
149,24.25,Hold
150,26.083333333333332,Hold
151,26.666666666666668,Hold
152,25.666666666666668,Hold
153,21.416666666666668,Hold
154,22.416666666666668,Hold
155,17.083333333333332,Hold
156,16.5,Hold
157,21.833333333333332,Hold
158,12.833333333333334,Hold
159,13.833333333333334,Hold
160,13.583333333333334,Hold
161,12.166666666666666,No action
162,15.083333333333334,Hold
163,15.5,Hold
164,11.583333333333334,Hold
165,11.916666666666666,Skip
166,10.5,Skip
167,11.75,Hold
168,18.083333333333332,Hold
169,21.083333333333332,Hold
170,22.083333333333332,Hold
171,16.583333333333332,Hold
172,19.583333333333332,Hold
173,17.416666666666668,Hold
174,20.583333333333332,No action
175,23.083333333333332,Hold
176,23.916666666666668,No action
177,13.333333333333334,Hold
178,15.666666666666666,Skip
179,18.0,Hold
180,22.333333333333332,Hold
181,20.583333333333332,Hold
182,19.333333333333332,Hold
183,21.416666666666668,No action
184,21.833333333333332,Hold
185,8.583333333333334,Hold
186,14.0,No action
187,12.0,Hold
188,13.75,Hold
189,13.416666666666666,Skip
190,13.75,Hold
191,13.583333333333334,Hold
192,15.583333333333334,No action
193,12.5,Hold
194,16.333333333333332,Hold
195,18.583333333333332,Skip
196,19.083333333333332,Hold
197,14.5,Hold
198,14.166666666666666,Hold
199,19.583333333333332,Skip
200,20.0,Skip
201,23.75,Hold
202,28.083333333333332,Hold
203,22.416666666666668,Hold
204,15.916666666666666,Hold
205,10.833333333333334,Hold
206,9.583333333333334,Hold
207,15.166666666666666,Hold
208,17.25,Hold
209,10.833333333333334,Hold
210,11.666666666666666,Hold
211,9.083333333333334,No action
212,9.75,Hold
213,11.833333333333334,Hold
214,14.666666666666666,Hold
215,11.5,Hold
216,11.75,Hold
217,12.083333333333334,Hold
218,8.666666666666666,Hold
219,10.333333333333334,Hold
220,16.333333333333332,Hold
221,13.916666666666666,Hold
222,12.0,Hold
